p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.886063523987493e-7,-0.2966813714819435,0.251,0.368,0.02522330247510169,cocultAMacFib,Cpd
1.0223241192226941e-6,-0.2542989057623497,0.764,0.773,0.02608357757784782,cocultAMacFib,Tgfb1
1.0330755380862124e-6,-0.2525971006729271,0.157,0.264,0.026357889278731624,cocultAMacFib,9930111J21Rik2
1.0480125444752437e-6,0.3429621681979015,0.308,0.201,0.026738992059741368,cocultAMacFib,Slc7a11
1.0594131073852594e-6,-0.2703840886591271,0.185,0.292,0.027029866021827508,cocultAMacFib,Insr
1.1477436071192294e-6,-0.26998362481106775,0.538,0.583,0.029283530392040017,cocultAMacFib,Usp9x
1.1703126367554843e-6,-0.26675721866189783,0.199,0.307,0.029859356614179426,cocultAMacFib,Mgrn1
1.1783179266916473e-6,-0.30144660729580797,0.467,0.546,0.03006360358161069,cocultAMacFib,Eps15
1.197647670639771e-6,-0.2586569060734076,0.179,0.289,0.030556782668703118,cocultAMacFib,Nploc4
1.2353829065749201e-6,-0.28345267960632514,0.179,0.284,0.03151955947835251,cocultAMacFib,Dst
1.2397347076348681e-6,-0.30487556653661474,0.362,0.45,0.03163059133059602,cocultAMacFib,Ecpas
1.2729212564215771e-6,-0.26977909191909966,0.558,0.609,0.03247731293634012,cocultAMacFib,Arrb2
1.2757160742961968e-6,-0.3286013781413624,0.259,0.349,0.032548619919593166,cocultAMacFib,Galnt7
1.2825854827543973e-6,-0.281092033690611,0.396,0.487,0.03272388600699569,cocultAMacFib,Lrrc58
1.2852579658988221e-6,0.26080179248344315,0.601,0.475,0.03279207174194255,cocultAMacFib,Cd302
1.332620299128352e-6,-0.2624093781436816,0.222,0.327,0.03400047431196077,cocultAMacFib,Rnmt
1.3332157692904073e-6,-0.26416113542834607,0.41,0.5,0.034015667137675454,cocultAMacFib,Ash1l
1.3829036570970206e-6,-0.3006955136811181,0.214,0.32,0.03528340390717338,cocultAMacFib,Gm37420
1.3908425349774106e-6,-0.2944172379536747,0.561,0.623,0.03548595643741365,cocultAMacFib,Ik
1.395234820028944e-6,-0.2832678286791273,0.254,0.354,0.03559802119821848,cocultAMacFib,Slc38a1
1.4493557807997255e-6,-0.2690296140539669,0.202,0.313,0.036978863391324196,cocultAMacFib,Tpra1
1.475068580442322e-6,-0.2875890417638373,0.254,0.36,0.0376348997614054,cocultAMacFib,Slc36a1
1.4755431060808823e-6,-0.2525950312695453,0.117,0.219,0.03764700680854763,cocultAMacFib,Gm47586
1.4915709122693425e-6,-0.2574936685741911,0.168,0.27,0.038055940255640006,cocultAMacFib,4933434E20Rik
1.5067044074948867e-6,-0.28578168577867413,0.325,0.432,0.03844205625282454,cocultAMacFib,Slc25a51
1.5215941417155402e-6,-0.2781828982348724,0.402,0.485,0.03882195293173029,cocultAMacFib,Arhgap30
1.5604697254673135e-6,-0.26984273426052985,0.724,0.729,0.03981382457557304,cocultAMacFib,Rab5c
1.5810841687153817e-6,-0.2786029524895224,0.493,0.58,0.04033978148060425,cocultAMacFib,Neu1
1.5849452690313595e-6,-0.25761785753436056,0.199,0.305,0.04043829359406611,cocultAMacFib,Sgk3
1.5864935004418375e-6,-0.2686939984435135,0.755,0.777,0.04047779517027304,cocultAMacFib,Ncf2
1.5998977189107494e-6,-0.2726621502952182,0.279,0.385,0.04081979040028886,cocultAMacFib,Stk4
1.6466664728756853e-6,-0.2756921493776915,0.373,0.461,0.04201304838895024,cocultAMacFib,Ssr1
1.6553095386510775e-6,-0.2906339463328442,0.202,0.302,0.04223356756914359,cocultAMacFib,Mgat4b
1.6559615527027707e-6,-0.2936232044379664,0.419,0.506,0.04225020305565849,cocultAMacFib,Psmb10
1.6607196652696692e-6,-0.368207145831435,0.504,0.567,0.042371601539690336,cocultAMacFib,Mtss1
1.6675897978897387e-6,-0.2956049762276979,0.507,0.564,0.04254688610335879,cocultAMacFib,Zmynd8
1.671432301468034e-6,-0.28800107024793153,0.413,0.497,0.04264492373965542,cocultAMacFib,Ptpre
1.6870013120707965e-6,-0.27641082040574316,0.325,0.419,0.0430421514761743,cocultAMacFib,Fam234a
1.6884092179423086e-6,-0.2664527311598114,0.342,0.432,0.04307807278658006,cocultAMacFib,Brd4
1.7459732365567003e-6,-0.2702687420567553,0.228,0.332,0.04454676115750765,cocultAMacFib,Med13l
1.7822754933447532e-6,-0.3353617587321782,0.476,0.536,0.04547297693719803,cocultAMacFib,Cers6
1.7837733596966433e-6,-0.44625272999123444,0.336,0.427,0.045511193499300155,cocultAMacFib,Srxn1
1.8339473953744083e-6,0.30907435702444563,0.701,0.591,0.04679133384558265,cocultAMacFib,Rpl22l1
1.8504195089802758e-6,-0.27728763287636715,0.336,0.432,0.04721160335212276,cocultAMacFib,Znrf1
1.989050344075104e-6,-0.2829375868180325,0.308,0.402,0.0507486304787322,cocultAMacFib,Rbm6
2.0085866411181715e-6,-0.2940429834913745,0.319,0.42,0.05124707956148903,cocultAMacFib,Eif3d
2.0566529858166983e-6,-0.26826492210908126,0.322,0.427,0.05247344428012724,cocultAMacFib,Map3k2
2.0811035758789316e-6,-0.27073394868863154,0.316,0.421,0.05309727663497506,cocultAMacFib,Lpp
2.0942212868305773e-6,-0.27043534205371156,0.154,0.252,0.05343196191219535,cocultAMacFib,Piezo1
2.1149663002746375e-6,-0.279060139854237,0.199,0.3,0.0539612501852071,cocultAMacFib,Mtmr6
2.1322441352142644e-6,-0.3108036250730164,0.761,0.781,0.05440207686585674,cocultAMacFib,Fam49b
2.1665710818994386e-6,-0.2937927387453334,0.179,0.287,0.055277894583582274,cocultAMacFib,Kcnn4
2.1752459837796917e-6,-0.2583849278201736,0.137,0.233,0.05549922603015505,cocultAMacFib,Mcur1
2.1770869251113067e-6,-0.260480755392406,0.47,0.55,0.05554619580728988,cocultAMacFib,Ankrd17
2.1792922693960115e-6,-0.25454867905470524,0.123,0.221,0.055602462961369836,cocultAMacFib,Cstf2t
2.255309165652859e-6,-0.29418157384038657,0.382,0.472,0.05754195805246705,cocultAMacFib,Dennd1a
2.378449026651701e-6,-0.2869872184771782,0.157,0.256,0.0606837484659915,cocultAMacFib,Frmd4a
2.3945135232222243e-6,-0.26236856583875956,0.179,0.284,0.06109361803149183,cocultAMacFib,Ocrl
2.5082849004899934e-6,-0.2770048168547733,0.208,0.307,0.06399638095110169,cocultAMacFib,Wwp2
2.5125247215616683e-6,-0.30729570657430183,0.353,0.431,0.0641045557459244,cocultAMacFib,Cep170
2.519565709628075e-6,-0.27145834353319254,0.746,0.766,0.06428419951545071,cocultAMacFib,Pomp
2.646677872736941e-6,-0.26433833553564684,0.231,0.338,0.06752733924501031,cocultAMacFib,Atf7ip
2.711002688168725e-6,-0.3146303071387175,0.174,0.275,0.06916852258593685,cocultAMacFib,Ell2
2.7207673367835554e-6,-0.2646234193583948,0.231,0.332,0.06941765783069563,cocultAMacFib,Nudt3
2.72448999556373e-6,-0.33314828367319904,0.467,0.529,0.069512637746813,cocultAMacFib,Atf4
2.8176904477431083e-6,-0.2794156881957006,0.704,0.731,0.07189055408371767,cocultAMacFib,Dnajb6
2.9082744033760693e-6,-0.27946429903082726,0.527,0.578,0.07420171312773703,cocultAMacFib,Fnbp1
2.982527181226277e-6,-0.2523718107162732,0.222,0.321,0.07609619850180722,cocultAMacFib,Ube2z
3.0093673066211743e-6,-0.262287248560425,0.199,0.303,0.07678099746113264,cocultAMacFib,Gnl1
3.0122195612450524e-6,-0.25436638580633664,0.325,0.427,0.07685376988560627,cocultAMacFib,Golph3
3.0364184035635287e-6,-0.2996790457223081,0.211,0.312,0.07747117914851986,cocultAMacFib,Tecpr1
3.0627308812984733e-6,-0.25931940712656837,0.208,0.315,0.07814251570544925,cocultAMacFib,Camta2
3.2443394155220056e-6,-0.25548020114350134,0.63,0.68,0.08277607584762844,cocultAMacFib,Gpsm3
3.285532511439999e-6,-0.28161701283538665,0.387,0.472,0.08382707649688013,cocultAMacFib,Zbtb7a
3.2935506278100225e-6,-0.2970821906829189,0.171,0.269,0.08403165071794491,cocultAMacFib,Herc6
3.437594960383051e-6,-0.29222915272958744,0.288,0.377,0.08770679781921316,cocultAMacFib,Col4a3bp
3.656607222310326e-6,-0.31524362990430754,0.225,0.325,0.09329467667002567,cocultAMacFib,Sorl1
3.7352374587446376e-6,-0.25279298515484905,0.12,0.218,0.09530084852241069,cocultAMacFib,Tmem51
3.7838614194253577e-6,-0.2614635409615387,0.755,0.763,0.09654144025521857,cocultAMacFib,Ywhae
3.988164191437151e-6,-0.25537669705896837,0.217,0.315,0.10175402118032746,cocultAMacFib,Zdhhc9
3.988503734497762e-6,-0.37924920810277607,0.481,0.551,0.1017626842819759,cocultAMacFib,Arl4c
3.993883651491575e-6,-0.2532856476694447,0.148,0.247,0.10189994748415604,cocultAMacFib,Mnt
4.024275485159153e-6,-0.28624033324866893,0.35,0.429,0.10267536472835062,cocultAMacFib,Sec31a
4.344151254597963e-6,-0.2976403625023053,0.336,0.419,0.11083667510981243,cocultAMacFib,Ypel5
4.376123166353006e-6,-0.3166479758471987,0.345,0.432,0.1116524064663306,cocultAMacFib,Tsen34
4.4184471838548854e-6,-0.30301087533011634,0.154,0.25,0.11273226144887355,cocultAMacFib,Bhlhe41
4.445072092746768e-6,-0.30027352634229876,0.385,0.457,0.11341156937434103,cocultAMacFib,Dnajc7
4.701380472892431e-6,0.31135635473056994,0.262,0.17,0.11995102138537748,cocultAMacFib,Slfn1
4.745093203815013e-6,-0.2815167457596831,0.222,0.32,0.12106630800213625,cocultAMacFib,Klf10
4.848861353089209e-6,-0.41539033248328094,0.225,0.32,0.12371384856271807,cocultAMacFib,Cd55
4.882578516129372e-6,-0.255163171245324,0.208,0.311,0.12457410826052479,cocultAMacFib,Myd88
4.891381254840117e-6,-0.28361978691337814,0.268,0.363,0.12479870133599075,cocultAMacFib,Anapc5
4.907599308036979e-6,-0.2568998965143354,0.211,0.31,0.12521248874525548,cocultAMacFib,Impad1
4.969434775408045e-6,-0.29585451798038864,0.425,0.497,0.12679015885976086,cocultAMacFib,R3hdm4
5.018435096368387e-6,-0.2537353367756592,0.274,0.363,0.12804035304874303,cocultAMacFib,Ubr4
5.057892034257794e-6,-0.2743731653638031,0.501,0.58,0.12904705736205335,cocultAMacFib,Mapre1
5.161968728198681e-6,-0.2633459002493954,0.182,0.279,0.13170247013126113,cocultAMacFib,St6galnac6
5.1850881417552025e-6,-0.26973052803470254,0.339,0.426,0.13229233884874222,cocultAMacFib,Rnf4
5.251148029757057e-6,-0.28923718643114826,0.228,0.318,0.13397779083122155,cocultAMacFib,Fem1c
5.278240222572769e-6,-0.26479369106293227,0.368,0.455,0.13466902103872164,cocultAMacFib,Usp7
5.577667685562645e-6,-0.2885543916428038,0.282,0.373,0.14230861332944533,cocultAMacFib,Lrp6
5.618983625928371e-6,-0.2874354881863799,0.43,0.489,0.14336274823193645,cocultAMacFib,Set
5.682931800016989e-6,-0.2578427113658591,0.288,0.39,0.14499432194563347,cocultAMacFib,Nek9
5.698464492208215e-6,-0.3639547741169018,0.168,0.265,0.1453906230542004,cocultAMacFib,Gatm
5.797502251363386e-6,-0.2798948286998322,0.396,0.476,0.14791747244128545,cocultAMacFib,Ccar1
6.043488346596072e-6,-0.29938376135758327,0.413,0.482,0.1541935616750522,cocultAMacFib,AI662270
6.049512264693077e-6,-0.28767067411517855,0.293,0.384,0.15434725592137916,cocultAMacFib,Nup62
6.061037803838857e-6,-0.2772515446913359,0.299,0.39,0.15464131852714458,cocultAMacFib,Amdhd2
6.108846116583448e-6,-0.2598265699720296,0.311,0.413,0.1558610998185101,cocultAMacFib,Sppl3
6.569837104889033e-6,-0.27840509404742453,0.493,0.556,0.1676228238941388,cocultAMacFib,Cct8
6.575295034592386e-6,-0.26719632524634807,0.47,0.549,0.16776207751259015,cocultAMacFib,Srsf3
6.781195583056419e-6,-0.2564868347048116,0.245,0.344,0.1730154241061015,cocultAMacFib,Clk4
7.11153357051138e-6,-0.2503876564703039,0.413,0.493,0.18144366751802735,cocultAMacFib,Glg1
7.397964702740213e-6,-0.30475286291171344,0.296,0.378,0.1887516714257138,cocultAMacFib,Atxn2
8.21422044347745e-6,-0.26262189030780547,0.47,0.54,0.20957762039488367,cocultAMacFib,Snap23
8.498288490600048e-6,-0.2650938860686705,0.208,0.298,0.21682533254916964,cocultAMacFib,Calu
8.500269809942058e-6,-0.36330381637486386,0.447,0.526,0.21687588393086166,cocultAMacFib,Fcgrt
8.51249869786255e-6,-0.27524737469796806,0.148,0.24,0.2171878917772651,cocultAMacFib,Slc39a4
8.62546495467869e-6,-0.31627015948491444,0.481,0.527,0.22007011285367212,cocultAMacFib,Rab11b
8.63279491477763e-6,-0.30041703673935305,0.689,0.732,0.22025712945563644,cocultAMacFib,Ifi207
8.914441869996977e-6,-0.28978304902255725,0.405,0.475,0.22744306987110288,cocultAMacFib,Aco2
8.944756660950098e-6,-0.25234125231611454,0.202,0.301,0.22821652144748078,cocultAMacFib,Mbtd1
8.957511232342239e-6,-0.2640951254221684,0.16,0.258,0.22854194158197988,cocultAMacFib,Ddhd1
9.048939891858055e-6,-0.2952594563571218,0.33,0.409,0.2308746524008664,cocultAMacFib,Diaph2
9.088533502641375e-6,-0.26197038130081385,0.618,0.65,0.23188484378639204,cocultAMacFib,Ssb
1.0012789177523579e-5,-0.28790873888029933,0.41,0.489,0.2554663030753366,cocultAMacFib,Lmna
1.0722273289762275e-5,-0.2547914909852599,0.359,0.443,0.27356808071499467,cocultAMacFib,Fip1l1
1.0869219017661763e-5,-0.26315430272887064,0.336,0.421,0.2773172540166222,cocultAMacFib,Dmxl1
1.1425425252382966e-5,-0.27289156191864106,0.242,0.331,0.291508299889299,cocultAMacFib,Vps11
1.1559334873221233e-5,-0.27763209691543184,0.299,0.381,0.29492486995536654,cocultAMacFib,Ccny
1.1817672537749465e-5,-0.264302508155295,0.607,0.65,0.30151609712813987,cocultAMacFib,Bcap31
1.1911748072514214e-5,-0.30904438607842166,0.382,0.459,0.30391634032212766,cocultAMacFib,Hpse
1.200285530090649e-5,-0.27183191679050533,0.319,0.403,0.30624085014732816,cocultAMacFib,Becn1
1.2107732648924235e-5,-0.2863369735258849,0.06,0.138,0.30891669080465295,cocultAMacFib,Axl
1.2843375753876675e-5,-0.26194468319364983,0.271,0.366,0.3276858889844095,cocultAMacFib,Tbc1d10b
1.2888157752765533e-5,-0.2527225150347986,0.507,0.576,0.3288284569040598,cocultAMacFib,Atp6v1d
1.2922459979710018e-5,-0.2520057707199383,0.211,0.303,0.3297036439223214,cocultAMacFib,Tmem168
1.2973286842578725e-5,-0.25846020423428573,0.348,0.433,0.3310004405015536,cocultAMacFib,Sft2d2
1.3055865016706777e-5,-0.26194344917615076,0.217,0.302,0.3331073400362567,cocultAMacFib,Cpsf2
1.3227666268820237e-5,-0.2818933623394445,0.376,0.454,0.3374906771826795,cocultAMacFib,Spop
1.3228402797768871e-5,-0.25057487856668237,0.319,0.41,0.33750946898227496,cocultAMacFib,Tmem106b
1.3505839401823315e-5,-0.25865888601606324,0.45,0.523,0.34458798649812006,cocultAMacFib,Pfdn2
1.3665711993905904e-5,0.26990820048135633,0.447,0.328,0.34866697581251527,cocultAMacFib,F630028O10Rik
1.3911002723005189e-5,-0.2549672286207625,0.895,0.925,0.3549253234747544,cocultAMacFib,Cd63
1.461654977216392e-5,-0.32801617991423737,0.425,0.478,0.3729266508869903,cocultAMacFib,Mdm2
1.4888382335981555e-5,-0.3455129275489459,0.778,0.807,0.3798621869202334,cocultAMacFib,Pltp
1.5491815091043635e-5,-0.264920057162381,0.41,0.476,0.3952581702328873,cocultAMacFib,Cnot1
1.5641459733861343e-5,-0.2690202318919277,0.356,0.443,0.39907620364973834,cocultAMacFib,Rela
1.6158424885255746e-5,-0.25197932707115817,0.268,0.348,0.4122660525224151,cocultAMacFib,Lin7c
1.6776457805944704e-5,-0.26280786329299044,0.225,0.317,0.4280345444608732,cocultAMacFib,Ttc7
1.6850673956866575e-5,-0.2630041136656589,0.296,0.388,0.4299280953354938,cocultAMacFib,Rap1gds1
1.7466102156451486e-5,-0.25874882470853555,0.063,0.14,0.44563013041970323,cocultAMacFib,Cadm1
1.753423286420944e-5,-0.26238586336481484,0.442,0.502,0.44736841729743965,cocultAMacFib,Tspan31
1.8324505248161013e-5,-0.25636892638452546,0.242,0.329,0.4675314269015801,cocultAMacFib,Keap1
1.843319640811955e-5,-0.26332815170063467,0.188,0.277,0.4703045731567622,cocultAMacFib,Tmem120a
1.8440222593175025e-5,1.4956942702951355,0.177,0.103,0.4704838392422676,cocultAMacFib,S100a9
1.8557427772775073e-5,-0.2512077943683946,0.356,0.438,0.47347421219458324,cocultAMacFib,Atl3
1.85843519681868e-5,-0.2913307600410159,0.387,0.458,0.47416115611631804,cocultAMacFib,Brd7
1.8614875646694095e-5,-0.2505471616247104,0.245,0.334,0.47493993724975314,cocultAMacFib,Cnot6
1.862071587302527e-5,-0.3151517372923507,0.142,0.232,0.4750889447843667,cocultAMacFib,Itgal
1.9210441303801533e-5,-0.2728615903440839,0.236,0.33,0.4901351994251923,cocultAMacFib,Hsd17b12
1.9308088126486115e-5,-0.2683875856731177,0.211,0.297,0.49262656045916675,cocultAMacFib,Rassf5
1.940643729341242e-5,-0.2844820296697337,0.433,0.512,0.49513584110412445,cocultAMacFib,Slc31a1
1.9609938553903593e-5,-0.2691562966516642,0.467,0.519,0.5003279722642963,cocultAMacFib,Ube2q1
2.0122742749347248e-5,-0.27514529060069326,0.319,0.403,0.5134116585068457,cocultAMacFib,Agtrap
2.0243649696095818e-5,-0.2581502765504615,0.348,0.429,0.5164964783461887,cocultAMacFib,Larp1
2.0420654928064103e-5,-0.2541057148145417,0.239,0.331,0.5210125898346275,cocultAMacFib,Pacs2
2.043289287921058e-5,-0.26693370534819927,0.359,0.435,0.5213248289201787,cocultAMacFib,Zfp652
2.1022801524401795e-5,-0.2597591610187109,0.387,0.474,0.5363757580935874,cocultAMacFib,Cct5
2.1041543977536383e-5,-0.26453869452016276,0.311,0.392,0.5368539530428633,cocultAMacFib,Pnpla7
2.2600394742028185e-5,-0.266811317910033,0.168,0.253,0.5766264714481071,cocultAMacFib,Ezr
2.2709310912723524e-5,-0.26326160419436745,0.157,0.245,0.579405358627228,cocultAMacFib,Usp18
2.3298903409677347e-5,-0.27655378337356434,0.254,0.337,0.5944482215945078,cocultAMacFib,Tmbim1
2.353818547343282e-5,-0.252157922412824,0.228,0.321,0.600553264169165,cocultAMacFib,Nrip1
2.3961647555383098e-5,-0.3493409622102311,0.12,0.208,0.6113574757280443,cocultAMacFib,Gclc
2.6033285826995796e-5,-0.2573876199271521,0.484,0.548,0.6642132545899707,cocultAMacFib,Rbm8a
2.6253280732740495e-5,-0.2604031917108358,0.456,0.517,0.669826204615141,cocultAMacFib,Oga
2.724950714312687e-5,-0.2969694410181968,0.481,0.532,0.695243925249739,cocultAMacFib,Fkbp15
2.7256966754021225e-5,-0.2718791756916366,0.288,0.368,0.6954342497620976,cocultAMacFib,Dennd4c
2.744818976833574e-5,-0.27449544139705506,0.359,0.44,0.700313113749318,cocultAMacFib,B4galt1
2.8073059379425815e-5,-0.26533711514374836,0.353,0.432,0.7162560370066703,cocultAMacFib,Plin3
2.9153471011102073e-5,-0.2601692340430656,0.376,0.457,0.7438216593772583,cocultAMacFib,Rnf114
2.9492158217647983e-5,-0.28949226457083865,0.387,0.454,0.7524629247650706,cocultAMacFib,Kpna4
2.9616643915620306e-5,-0.2706949170337933,0.265,0.347,0.7556390528631365,cocultAMacFib,U2af2
2.9788086183878593e-5,-0.3150035909399451,0.091,0.172,0.7600132308954785,cocultAMacFib,Iigp1
3.087255367122333e-5,-0.2871163209463098,0.405,0.469,0.787682334367592,cocultAMacFib,Nme1
3.0889109017124065e-5,-0.26673600956673676,0.217,0.303,0.7881047274629034,cocultAMacFib,Birc2
3.115581065799133e-5,-0.2587178536075183,0.279,0.363,0.7949093531279908,cocultAMacFib,Csnk1g2
3.269046564851949e-5,-0.2603388324184224,0.444,0.504,0.8340645405563263,cocultAMacFib,Setd5
3.2911065506061015e-5,-0.27582032795769273,0.33,0.408,0.8396929253216407,cocultAMacFib,Tacc1
3.293201202634895e-5,-0.2655452131708832,0.285,0.367,0.840227354840267,cocultAMacFib,Ppp3cb
3.2978842571592265e-5,-0.25499342141708053,0.268,0.354,0.8414221893716051,cocultAMacFib,Rest
3.3349653545007685e-5,-0.25690313761798017,0.194,0.282,0.8508830605473261,cocultAMacFib,Zdhhc18
3.466265423810516e-5,-0.2593662320152511,0.37,0.438,0.884382960231015,cocultAMacFib,Crebbp
3.482464882077879e-5,-0.25029742602922234,0.251,0.34,0.8885160900133501,cocultAMacFib,Tlr7
3.571494613607482e-5,-0.2822539461128819,0.467,0.509,0.9112311357158129,cocultAMacFib,Hnrnpul2
3.8841084988211716e-5,-0.27295910063265816,0.345,0.413,0.9909914423892338,cocultAMacFib,Atp6v1h
3.956929508611065e-5,-0.2779310583925151,0.339,0.41,1,cocultAMacFib,Ociad1
4.0993441937758916e-5,-0.2525025557824547,0.194,0.277,1,cocultAMacFib,Specc1l
4.19727720558129e-5,-0.278635479670308,0.501,0.554,1,cocultAMacFib,Trir
4.6177292514385864e-5,-0.2577208169775843,0.47,0.541,1,cocultAMacFib,Trps1
4.7374130760474515e-5,-0.2968450082578181,0.484,0.541,1,cocultAMacFib,Mdfic
4.768028124472804e-5,-0.2578035654678322,0.274,0.348,1,cocultAMacFib,Trim28
4.7800772036144605e-5,-0.30478900471325177,0.319,0.398,1,cocultAMacFib,Hexb
4.7943994791137023e-5,-0.28381759223190306,0.382,0.456,1,cocultAMacFib,Arl5c
4.8316767052749805e-5,0.3400414124246851,0.672,0.577,1,cocultAMacFib,Fbxl5
5.550171315125739e-5,-0.2552536519824854,0.387,0.457,1,cocultAMacFib,Supt16
5.639623143022433e-5,-0.2682491737764626,0.345,0.421,1,cocultAMacFib,Lpxn
5.6500629092017396e-5,-0.2505687788104951,0.405,0.465,1,cocultAMacFib,Hnrnpul1
5.950992806929174e-5,-0.25064214433033216,0.333,0.415,1,cocultAMacFib,Cdkn1b
5.9986857304976167e-5,-0.2956888442837954,0.399,0.466,1,cocultAMacFib,Lpin2
6.457772899726097e-5,-0.262077239903689,0.239,0.317,1,cocultAMacFib,Gdpd1
6.618238169505275e-5,-0.2535286452546661,0.584,0.62,1,cocultAMacFib,Hnrnpa0
6.737456598521496e-5,-0.2834506072209061,0.373,0.433,1,cocultAMacFib,Zfp703
6.870430187953149e-5,-0.2521241242048547,0.279,0.36,1,cocultAMacFib,Otulinl
6.912697982632274e-5,-0.2766403075345454,0.382,0.449,1,cocultAMacFib,Igbp1
6.971292435339587e-5,-0.26196641559748024,0.316,0.392,1,cocultAMacFib,Sec61a1
7.090031932761164e-5,-0.2591826149356245,0.256,0.341,1,cocultAMacFib,Hipk2
7.113895005133664e-5,-0.26107819335586935,0.131,0.21,1,cocultAMacFib,Tns1
7.472829793765314e-5,-0.28165889865662036,0.188,0.265,1,cocultAMacFib,Icam1
7.518687729633563e-5,-0.812885171700021,0.134,0.218,1,cocultAMacFib,Ly6c2
8.261479355533647e-5,-0.256656894496719,0.456,0.514,1,cocultAMacFib,Nucks1
8.765589461683488e-5,-0.25024006474510785,0.336,0.408,1,cocultAMacFib,1700017B05Rik
8.810274957882771e-5,-0.256774638292524,0.536,0.573,1,cocultAMacFib,Resf1
8.857364978316017e-5,-0.29601983111316765,0.299,0.372,1,cocultAMacFib,Ermard
1.0411868954990651e-4,-0.2507914038060831,0.39,0.465,1,cocultAMacFib,Rassf3
1.0435750254908728e-4,-0.25063859054773585,0.328,0.395,1,cocultAMacFib,Epb41
1.096146017791226e-4,-0.27172059726023934,0.353,0.417,1,cocultAMacFib,Sh3kbp1
1.1041908689896517e-4,-0.2550690255034582,0.607,0.634,1,cocultAMacFib,Nipa2
1.1858481270680248e-4,-0.2507684792229383,0.724,0.704,1,cocultAMacFib,Ndufb7
1.1921282422691024e-4,-0.31155888527933273,0.416,0.468,1,cocultAMacFib,D1Ertd622e
1.26505212737824e-4,-0.29523043429622214,0.165,0.24,1,cocultAMacFib,Tbc1d4
1.303527768914344e-4,-0.25977214712776076,0.348,0.418,1,cocultAMacFib,Tgif1
1.3669535629192236e-4,-0.2655600126289599,0.877,0.859,1,cocultAMacFib,Cfp
1.4486450578387038e-4,-0.2639043714567927,0.33,0.401,1,cocultAMacFib,Snx8
1.5897986858074556e-4,-0.26298363291353033,0.328,0.389,1,cocultAMacFib,Ap3b1
1.799851499918848e-4,-0.2511032703044459,0.481,0.522,1,cocultAMacFib,Raly
1.833494283780874e-4,-0.25814066973206473,0.299,0.373,1,cocultAMacFib,Rab32
1.8662155238876205e-4,-0.26193673414037877,0.291,0.365,1,cocultAMacFib,Klf7
1.9161723530224104e-4,-0.25033295256129307,0.319,0.398,1,cocultAMacFib,Samd9l
1.9218272473397614e-4,-0.25141173445118614,0.288,0.357,1,cocultAMacFib,Uso1
2.0038344258941233e-4,0.406623844957287,0.855,0.851,1,cocultAMacFib,Ifi27l2a
2.017677126940639e-4,-0.2611803817539471,0.368,0.418,1,cocultAMacFib,Mapk14
2.085763320633287e-4,-0.4539890610478712,0.154,0.221,1,cocultAMacFib,Gdf15
2.1783379032965292e-4,-0.2560224129711606,0.225,0.298,1,cocultAMacFib,Slc8a1
2.3801788694655294e-4,-0.2568796294072586,0.396,0.456,1,cocultAMacFib,Zmat2
2.4997924692518765e-4,-0.2822507200283435,0.402,0.463,1,cocultAMacFib,Jun
2.566929384405771e-4,-0.2928201000767986,0.142,0.213,1,cocultAMacFib,Gadd45a
2.581078960829363e-4,-0.312593436213822,0.228,0.306,1,cocultAMacFib,Atf5
3.0423245470195955e-4,-0.27354172681124256,0.877,0.896,1,cocultAMacFib,Pla2g7
3.208223839636972e-4,-0.3346751707080804,0.088,0.152,1,cocultAMacFib,Gpx3
3.326505102389292e-4,-0.2570182640224765,0.308,0.369,1,cocultAMacFib,Rmnd5a
4.0920514969275455e-4,-0.25208273011462223,0.365,0.416,1,cocultAMacFib,2610001J05Rik
4.3465290031099394e-4,-0.2530006558769956,0.536,0.56,1,cocultAMacFib,Plekho1
4.880479671450283e-4,-0.2534845842654284,0.402,0.452,1,cocultAMacFib,Evl
5.589278085165042e-4,-0.2523744240293815,0.174,0.238,1,cocultAMacFib,Oasl1
6.200113075686121e-4,-0.2669972015314409,0.45,0.486,1,cocultAMacFib,Iqgap2
9.181067949830601e-4,-0.33026990718417504,0.447,0.486,1,cocultAMacFib,Tlr2
0.001049737457077211,-0.26546037639329595,0.228,0.294,1,cocultAMacFib,Gpr141
0.001435698213644408,0.4486251319166271,0.182,0.124,1,cocultAMacFib,Lcn2
0.0015349815747815899,-0.25831762774429,0.558,0.58,1,cocultAMacFib,Mindy1
0.0016646820147560467,-0.2709699883840424,0.481,0.538,1,cocultAMacFib,Rgs2
0.002108550514483283,-0.27233940116893685,0.33,0.386,1,cocultAMacFib,Rnase4
0.002163553755252992,-0.37147382725366895,0.402,0.442,1,cocultAMacFib,Fpr2
0.0031324302182104925,0.3957137522008791,0.439,0.376,1,cocultAMacFib,Slpi
0.004518868187405066,-0.2521806227132155,0.527,0.56,1,cocultAMacFib,Ifi209
0.006804966884618098,-0.3466079958276036,0.607,0.603,1,cocultAMacFib,Marcksl1
0,1.4751401561607946,0.992,0.893,0,cocultAKMacFib,Gapdh
0,1.1986525343943781,0.978,0.745,0,cocultAKMacFib,Ubb
0,0.9516401126222505,1,0.995,0,cocultAKMacFib,Fau
0,0.9120203356567735,0.995,0.979,0,cocultAKMacFib,Rpl9
0,0.8710989078022138,0.992,0.984,0,cocultAKMacFib,Rpl19
