p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.156820690248536e-79,0.4751390567601159,0.777,0.687,1.1208035627117127e-74,WTorg_CD34hi,Tgfb1
5.62632060626524e-79,-0.33785611668879567,0.756,0.786,1.5170248250672967e-74,WTorg_CD34hi,Rsrp1
1.8536136327982519e-78,-0.3602699900413028,0.671,0.71,4.997898438113926e-74,WTorg_CD34hi,Hnrnph1
2.2560516127209636e-78,-0.3991929713502649,0.714,0.755,6.0829919633795345e-74,WTorg_CD34hi,Cda
2.6254381296602133e-78,-0.25557655641627514,0.487,0.576,7.078968829002834e-74,WTorg_CD34hi,Plxnb2
4.614915344559357e-78,-0.25297469518565097,0.71,0.772,1.2443196243535394e-73,WTorg_CD34hi,Pla2g4a
1.782239287732738e-77,-0.39907447947555547,0.241,0.357,4.805451791513781e-73,WTorg_CD34hi,Fmod
2.3634232060896118e-77,-0.2743492096531968,0.307,0.439,6.37249799057942e-73,WTorg_CD34hi,Serping1
4.731369589184946e-77,-0.3141618962316821,0.996,0.994,1.275719182331937e-72,WTorg_CD34hi,Pcolce
3.226888380996986e-76,-0.30658115358941396,0.583,0.638,8.700659141682174e-72,WTorg_CD34hi,Mbnl2
3.8467470846631983e-76,-0.31191920457004296,0.938,0.92,1.0371984164377382e-71,WTorg_CD34hi,Slc25a17
7.941977756710633e-76,-0.29401502538473495,0.199,0.335,2.141395462541888e-71,WTorg_CD34hi,Fbln1
1.6181450200599923e-75,-0.4259182430738741,0.272,0.384,4.363004417587757e-71,WTorg_CD34hi,Cd24a
1.939622866027858e-75,-0.25070375310174964,0.445,0.537,5.229805133670914e-71,WTorg_CD34hi,Rc3h2
1.0652784826162854e-74,-0.3031045651814491,0.581,0.655,2.8723103726782902e-70,WTorg_CD34hi,Nrp1
1.0505407598905086e-73,-0.2676745958683746,0.246,0.377,2.832573050892778e-69,WTorg_CD34hi,Cpz
6.752867865410254e-73,0.2918224472925415,0.994,0.977,1.8207757625505668e-68,WTorg_CD34hi,Pgam1
1.0546764875691132e-72,-0.25908005328417394,0.912,0.922,2.8437242134326e-68,WTorg_CD34hi,Hcfc1r1
1.5940950715898857e-72,-0.25276130586143597,0.521,0.596,4.298158541527809e-68,WTorg_CD34hi,Arhgef12
1.9429521431839584e-72,-0.2892325499330364,0.824,0.848,5.238781863666907e-68,WTorg_CD34hi,Scarb2
2.009400568797645e-72,0.3195157126508046,0.812,0.702,5.417946753649091e-68,WTorg_CD34hi,Srm
5.817681306332355e-72,-0.274034185127056,0.833,0.848,1.5686214106263927e-67,WTorg_CD34hi,Emilin1
1.17613270045063e-71,-0.2595844741455213,1,1,3.1712066002250336e-67,WTorg_CD34hi,mt-Rnr2
1.0730269078577236e-70,-0.3512670802530784,0.792,0.82,2.89320245165678e-66,WTorg_CD34hi,Basp1
2.2098463225658865e-70,0.289082654941427,0.393,0.261,5.9584086395344e-66,WTorg_CD34hi,Ramp2
2.271922681809291e-70,-0.2603922219948636,0.533,0.603,6.125785126962391e-66,WTorg_CD34hi,Oga
2.5191981762569824e-69,-0.3065965932571025,0.496,0.585,6.792514042641702e-65,WTorg_CD34hi,Fzd1
2.5775774278471423e-69,-0.2872000380815336,0.751,0.766,6.94992201870425e-65,WTorg_CD34hi,Ddb1
2.971303318279624e-69,-0.25796785155518065,0.869,0.874,8.01152513707735e-65,WTorg_CD34hi,Canx
4.4306408883207085e-69,-0.3024342958456983,0.294,0.426,1.1946337027179126e-64,WTorg_CD34hi,Rarres2
5.995283208448789e-69,-0.5479482509321499,0.517,0.589,1.616508211494047e-64,WTorg_CD34hi,H2bc4
3.1769261254386386e-68,-0.2700734086893415,0.459,0.56,8.565945912020201e-64,WTorg_CD34hi,Serpina3g
4.696257745617392e-68,0.7346923080378406,0.383,0.255,1.2662519759508173e-63,WTorg_CD34hi,Penk
8.39877216278978e-68,-0.25635587374319313,0.714,0.757,2.2645609382530084e-63,WTorg_CD34hi,Klf3
2.9102196066030303e-67,-0.26459900784238055,0.734,0.767,7.84682512528375e-63,WTorg_CD34hi,Ltbp3
1.0835810146996116e-66,0.27942105452941157,0.898,0.821,2.9216594899345627e-62,WTorg_CD34hi,Dek
2.335127449448477e-66,0.4128684993956049,0.759,0.614,6.296204141947929e-62,WTorg_CD34hi,Fabp5
3.7086192324307443e-66,-0.26294642455746997,0.831,0.848,9.999550036403016e-62,WTorg_CD34hi,Mast4
8.85093182667752e-66,-0.29206516025184687,0.44,0.53,2.3864767484270596e-61,WTorg_CD34hi,Abca1
1.7074528803899388e-65,0.30997258439769904,0.881,0.824,4.603805201395392e-61,WTorg_CD34hi,Msn
5.736743397031623e-64,-0.2968367181013473,0.053,0.152,1.5467981221416365e-59,WTorg_CD34hi,Apoe
9.056956016994999e-64,-0.29912869502700623,0.99,0.985,2.4420270508623618e-59,WTorg_CD34hi,Selenom
1.7959013349158507e-63,-0.2539290720866446,0.713,0.742,4.842288769333608e-59,WTorg_CD34hi,Ptgs1
2.4214027589483773e-60,-0.27161766123804254,0.831,0.812,6.52882825895251e-56,WTorg_CD34hi,Use1
7.359391459645004e-60,-1.445495231506161,0.503,0.528,1.9843127192640824e-55,WTorg_CD34hi,Igfbp5
1.2031364037937144e-59,-0.28012040607499494,0.437,0.517,3.2440166855489922e-55,WTorg_CD34hi,Rbms3
6.057909533933159e-59,-0.574664208764166,0.066,0.164,1.6333941476343975e-54,WTorg_CD34hi,Gm5886
1.4528887434310508e-58,-0.26383027918905655,0.717,0.758,3.917423918913142e-54,WTorg_CD34hi,Emp1
2.4199581342651423e-58,0.30137913366650637,0.22,0.128,6.524933117419103e-54,WTorg_CD34hi,Prc1
6.626215909962307e-58,0.3903130190807511,0.945,0.855,1.7866265958031367e-53,WTorg_CD34hi,Lcn2
1.8701515935867e-57,-0.3127666187568683,0.83,0.839,5.04248974178782e-53,WTorg_CD34hi,Rbms1
4.4820859926933803e-57,0.3100042468797961,0.907,0.844,1.2085048462099161e-52,WTorg_CD34hi,Arl6ip1
2.7458117879355955e-56,-0.3144690230215752,0.708,0.721,7.403532323810746e-52,WTorg_CD34hi,Grn
2.8809643385407995e-56,-0.25758842883206345,0.819,0.824,7.767944146007559e-52,WTorg_CD34hi,Bclaf1
4.155379397354238e-56,-0.25414123843860054,0.456,0.538,1.1204149469086232e-51,WTorg_CD34hi,Pltp
9.039075402765653e-56,-0.271882940231291,0.872,0.871,2.437205900847703e-51,WTorg_CD34hi,Tapbp
1.097096137384833e-55,-0.2620615247446362,0.585,0.657,2.9581003152307255e-51,WTorg_CD34hi,Fbn1
1.1767000215995619e-55,0.2892681099513592,0.529,0.419,3.1727362682388984e-51,WTorg_CD34hi,Pdgfa
1.731728711844579e-55,-0.3405361541721055,0.475,0.529,4.669260125746539e-51,WTorg_CD34hi,Lars2
2.5867249207795258e-55,-0.3170069303201637,0.845,0.851,6.974586403897835e-51,WTorg_CD34hi,Zfas1
5.022253343186604e-53,-0.3202001862095354,0.933,0.928,1.3541501689234041e-48,WTorg_CD34hi,Fstl1
9.197821542133018e-51,-0.38195917913437927,0.728,0.754,2.4800086224053258e-46,WTorg_CD34hi,Bnip3
1.504594355493458e-50,-0.252951319967029,0.593,0.622,4.056837760717011e-46,WTorg_CD34hi,Tspan17
1.6042101167213768e-50,0.5943180640867679,0.44,0.328,4.3254317377158484e-46,WTorg_CD34hi,Nppc
8.286551216335295e-50,0.2513300361435643,0.118,0.055,2.2343028044604857e-45,WTorg_CD34hi,Aldh1a3
1.1231477287707697e-49,0.48605753976214083,0.657,0.572,3.0283432210846267e-45,WTorg_CD34hi,Zfp36
3.000036283223688e-49,-0.25775458172102106,0.489,0.559,8.08899783045603e-45,WTorg_CD34hi,Ltbp2
4.0104686416084114e-49,0.46334396539701794,0.693,0.573,1.0813426598368759e-44,WTorg_CD34hi,Hp
1.7840581053552192e-48,-0.265344257974302,0.391,0.467,4.810355869469277e-44,WTorg_CD34hi,Raph1
2.1901866135960496e-48,-0.25477410454367244,0.866,0.856,5.905400166239029e-44,WTorg_CD34hi,Sfpq
1.3979101496227545e-47,-0.2990706243971686,0.996,0.993,3.769185136427833e-43,WTorg_CD34hi,Cd81
4.37952840173082e-47,-0.5521472676538258,0.29,0.361,1.1808522429586809e-42,WTorg_CD34hi,Meg3
2.0241410073944408e-46,0.3639082341904749,0.996,0.993,5.457691398237631e-42,WTorg_CD34hi,Lgals1
1.0509063919310722e-45,0.28127123248684743,0.271,0.182,2.83355890456375e-41,WTorg_CD34hi,Top2a
1.0558152424904448e-45,-0.3037913944845503,0.99,0.99,2.8467946383269863e-41,WTorg_CD34hi,Ly6a
3.54716390570766e-45,0.39536321252064655,0.744,0.659,9.564218038959564e-41,WTorg_CD34hi,Hmgb2
3.6304621488894706e-45,-0.2721206031544676,0.96,0.94,9.78881509205068e-41,WTorg_CD34hi,Ppp1r2
5.527817892142946e-44,-0.25270921532314494,0.997,0.991,1.4904655382585025e-39,WTorg_CD34hi,Laptm4a
9.187434703968602e-44,-0.2589501565744068,0.534,0.572,2.477208019231054e-39,WTorg_CD34hi,Ndn
5.724529544260067e-42,-0.39789927710238826,0.187,0.273,1.543504901018842e-37,WTorg_CD34hi,Ces1d
7.617409688619659e-41,-0.280709483060085,0.432,0.496,2.0538821743425188e-36,WTorg_CD34hi,Ndrg1
1.0110572212945249e-38,0.39465168800785744,0.489,0.389,2.7261135857764274e-34,WTorg_CD34hi,Cthrc1
1.5211040660922856e-36,-0.27296450361210606,0.232,0.319,4.1013528934046297e-32,WTorg_CD34hi,Gdpd2
3.543186755250645e-36,-0.37361533437504457,0.906,0.913,9.553494448182315e-32,WTorg_CD34hi,Id3
1.9328445079328064e-34,0.2660291841871638,0.943,0.86,5.211528646739226e-30,WTorg_CD34hi,Ccl2
4.02267510426488e-34,0.4576996817489063,0.6,0.568,1.0846338883629396e-29,WTorg_CD34hi,Oaf
7.205905697036248e-29,0.2744841605911974,0.571,0.473,1.9429283530918835e-24,WTorg_CD34hi,Serpine1
3.3369349936406585e-28,0.4914526706159221,0.683,0.614,8.997377823353308e-24,WTorg_CD34hi,Cdk1
8.758937736454456e-24,-0.33221715911806315,0.995,0.993,2.361672381880215e-19,WTorg_CD34hi,Selenow
1.1907957748987252e-23,-0.30050011083917916,0.992,0.981,3.210742647859433e-19,WTorg_CD34hi,Gm10076
3.7761120425520404e-20,-0.3299745456052201,0.941,0.933,1.0181530900333067e-15,WTorg_CD34hi,Higd1a
1.2487187393609698e-19,-0.36674121507438273,0.793,0.769,3.366920336938983e-15,WTorg_CD34hi,Zfp36l1
4.434903975837322e-19,0.5949950301645573,0.478,0.437,1.1957831590050173e-14,WTorg_CD34hi,Inhba
9.337835964579693e-16,0.28013623667590065,0.363,0.316,2.5177607111296226e-11,WTorg_CD34hi,Actg2
1.610821712250092e-14,-0.28240551771178213,0.668,0.676,4.3432585827399227e-10,WTorg_CD34hi,Prkg2
2.418722000557122e-13,-0.3644569141222791,0.416,0.437,6.5216001301021674e-09,WTorg_CD34hi,Sfrp1
3.052223285571275e-13,-0.25198626750111597,0.997,0.996,8.22970964488583e-9,WTorg_CD34hi,Ptn
8.125934729718786e-12,-0.35541398544520675,0.942,0.91,2.1909957811740763e-7,WTorg_CD34hi,Eno1
6.870034432418266e-11,0.2836619176191013,0.526,0.459,1.8523673840129373e-6,WTorg_CD34hi,Camp
9.225448801117828e-10,-0.3191209360473586,0.212,0.251,2.4874577602454e-5,WTorg_CD34hi,Mmp3
1.3020788336338084e-9,0.287275610678316,0.58,0.542,3.510795159126838e-5,WTorg_CD34hi,Klf2
8.231068429047306e-9,0.2728334306463065,0.828,0.803,2.219342980524025e-4,WTorg_CD34hi,Cxcl1
4.1170909891985766e-8,0.38193405280052684,0.36,0.336,0.0011100912434176121,WTorg_CD34hi,Gm13889
0,0.5878476727139945,0.981,0.538,0,WTorg_CD34hilo,Krt18
0,0.5713288390103095,1,0.999,0,WTorg_CD34hilo,Rps18
0,0.5332829959526009,0.895,0.431,0,WTorg_CD34hilo,Krt19
0,0.5201157954859976,1,0.998,0,WTorg_CD34hilo,Rps9
0,0.3800014329122251,0.591,0.199,0,WTorg_CD34hilo,H1f4
0,-0.7636196324744553,0.998,0.999,0,WTorg_CD34hilo,mt-Nd4
0,-0.8367656270770625,0.718,0.846,0,WTorg_CD34hilo,Hnrnpa0
5.737643309203635e-301,-0.8120875529232445,0.981,0.984,1.547040765460576e-296,WTorg_CD34hilo,Slc38a2
1.959176157170767e-298,0.7705866220086461,1,0.984,5.282526672579539e-294,WTorg_CD34hilo,CT010467.1
6.3172991596934e-297,0.5179998803476586,0.88,0.444,1.7033333724281315e-292,WTorg_CD34hilo,Krt8
3.8059313078739544e-293,0.45805563839506025,1,0.999,1.0261932585420544e-288,WTorg_CD34hilo,Rps5
2.8451102707988744e-284,0.4458765622616605,1,0.993,7.671270823155005e-280,WTorg_CD34hilo,Ubb
2.9820892463382652e-266,-0.9441465549485626,0.861,0.899,8.040607234901864e-262,WTorg_CD34hilo,Col6a3
3.651451443492271e-266,-0.5906782352524994,0.56,0.71,9.845408527088211e-262,WTorg_CD34hilo,Mbd2
2.2709271998604247e-265,0.45058196079062274,1,1,6.123101008983663e-261,WTorg_CD34hilo,Rplp0
8.164492528674849e-261,-0.8316524416597156,0.773,0.835,2.2013921205065995e-256,WTorg_CD34hilo,Hspg2
1.0814603512376516e-251,-0.8808153849357359,0.503,0.687,2.91594154504208e-247,WTorg_CD34hilo,Egln1
2.6339694243099504e-243,0.4858715083069378,0.999,0.992,7.101971758766919e-239,WTorg_CD34hilo,Rpsa-ps10
1.8913709985170052e-234,0.3744539429777358,1,1,5.099703623301401e-230,WTorg_CD34hilo,Rpl13
2.3330961858051073e-231,0.34305648188550564,0.869,0.509,6.290727245786311e-227,WTorg_CD34hilo,Mir6236
3.821188466752498e-231,-1.2846542558887155,0.697,0.82,1.030307046290476e-226,WTorg_CD34hilo,Pdgfra
5.950816054163701e-228,-0.5514153415982523,0.978,0.976,1.6045185326841587e-223,WTorg_CD34hilo,Ppp1r14b
2.686687165792402e-217,-0.8017752522552315,0.959,0.976,7.244114605126055e-213,WTorg_CD34hilo,Cxcl12
1.8513145105976802e-216,0.399191139049784,0.994,0.908,4.991699314924525e-212,WTorg_CD34hilo,Ssr2
5.636109809833957e-215,0.37182334810240025,1,1,1.5196642880255298e-210,WTorg_CD34hilo,Rpl19
6.300913320084197e-215,-0.9970639331186435,0.967,0.972,1.698915258494302e-210,WTorg_CD34hilo,Col1a2
4.65309305064792e-214,0.367208164019662,0.671,0.304,1.2546134792461986e-209,WTorg_CD34hilo,Krt7
6.811161280795076e-213,0.3833066313269011,0.419,0.163,1.8364934161407762e-208,WTorg_CD34hilo,Cox7b2
1.5642332125014876e-209,0.2974822188691233,1,0.999,4.217642010867761e-205,WTorg_CD34hilo,Chchd2
2.2221122067696586e-206,0.31353657676139157,1,0.999,5.991481143113031e-202,WTorg_CD34hilo,Rps3
1.6895979695515254e-203,0.35631788879260373,0.998,0.972,4.555663005301778e-199,WTorg_CD34hilo,Selenof
4.598850425952128e-202,0.4849019385147635,1,0.995,1.2399880403494723e-197,WTorg_CD34hilo,Rpl12
5.065525267284894e-202,0.3770866392186074,0.989,0.889,1.365817577818026e-197,WTorg_CD34hilo,Mrpl54
8.607419285536084e-200,0.41831605213478307,0.997,0.972,2.3208184619590943e-195,WTorg_CD34hilo,Rbm3
3.253703277402047e-196,-0.7716951223211955,0.7,0.784,8.77296014685914e-192,WTorg_CD34hilo,C1s1
1.972908555508795e-195,-0.5569698296805956,0.686,0.755,5.3195533382183633e-191,WTorg_CD34hilo,Nfix
1.1609090254971645e-192,0.37915528759599093,0.998,0.976,3.130159005448005e-188,WTorg_CD34hilo,Gpx4
4.483060035322936e-192,-0.7929085414230514,0.984,0.981,1.2087674773241232e-187,WTorg_CD34hilo,Lrp1
1.9993015557912598e-191,-0.43092957662992715,0.85,0.866,5.390716784879974e-187,WTorg_CD34hilo,Ryk
1.5157629007270874e-190,-0.4598194414840009,0.749,0.792,4.086951509230446e-186,WTorg_CD34hilo,Ppp4r2
6.667293886474964e-190,0.33215105035864534,0.999,0.981,1.7977024506102446e-185,WTorg_CD34hilo,Gm10076
3.001303514180026e-189,-0.39657061608918465,0.996,0.997,8.092414665283604e-185,WTorg_CD34hilo,Tbca
5.593615573160985e-188,-0.4372982276737461,0.64,0.738,1.5082065669913963e-183,WTorg_CD34hilo,Rab21
1.380949307523262e-184,0.3625180071544083,0.98,0.814,3.723453617874971e-180,WTorg_CD34hilo,Lamtor1
2.7983619702948237e-183,0.30700373658967317,0.998,0.988,7.545223380505933e-179,WTorg_CD34hilo,Atp5d
2.0362690199195512e-181,0.4257997544505949,1,0.998,5.490392158409086e-177,WTorg_CD34hilo,Gapdh
4.871393213895349e-180,1.2745925847133917,0.963,0.761,1.313473752262603e-175,WTorg_CD34hilo,Spp1
4.845048001149546e-175,-0.564750153760271,0.916,0.913,1.306370292549952e-170,WTorg_CD34hilo,Nisch
1.0224803601057963e-173,0.2959386826683419,1,0.999,2.7569137949532586e-169,WTorg_CD34hilo,Rps23
1.396125008498571e-173,0.2946044525811331,0.999,0.992,3.764371860414697e-169,WTorg_CD34hilo,Slc25a3
5.044292832557407e-171,0.409952153455035,1,1,1.3600926764424536e-166,WTorg_CD34hilo,Rpl32
1.4206001209722276e-169,0.273429057323086,1,0.999,3.8303641061774173e-165,WTorg_CD34hilo,Rpl28
2.751042201209149e-169,0.3798721786476409,0.999,0.991,7.417635087120228e-165,WTorg_CD34hilo,Cstb
2.961463392311446e-165,-0.4693208295025568,0.94,0.925,7.984993744689353e-161,WTorg_CD34hilo,Ptp4a2
7.237998485148969e-165,-0.5771398062135362,0.993,0.988,1.9515815315507164e-160,WTorg_CD34hilo,Pabpc1
5.4089211855981275e-163,-0.5556140737939612,0.859,0.873,1.4584074192728232e-158,WTorg_CD34hilo,Ahnak
3.7860811521976124e-162,0.3938919478863645,0.66,0.324,1.0208410610670422e-157,WTorg_CD34hilo,Epcam
4.851475159398154e-162,1.2711200252342683,0.818,0.567,1.3081032472285243e-157,WTorg_CD34hilo,Hp
1.7608441100739018e-160,0.6650283037712308,1,0.993,4.747763973992261e-156,WTorg_CD34hilo,Lgals1
7.102948766708656e-160,0.29905123601124073,0.965,0.76,1.915168075967655e-155,WTorg_CD34hilo,Lsm12
8.755218848503996e-160,0.4177379962734218,0.996,0.973,2.3606696581221325e-155,WTorg_CD34hilo,Map1lc3b
1.3292192174498384e-159,-0.6015276113238002,0.799,0.819,3.5839737760099993e-155,WTorg_CD34hilo,Slc6a6
2.3123680972354796e-159,0.38126832762752105,0.998,0.988,6.234838100576024e-155,WTorg_CD34hilo,Txn1
1.5762928844107192e-158,0.3744833797794689,0.997,0.979,4.250158504236622e-154,WTorg_CD34hilo,Ssr4
5.086866302800788e-158,0.31891217685418605,0.995,0.977,1.3715717612241764e-153,WTorg_CD34hilo,Krtcap2
1.4723253629421083e-157,0.3078257794939687,0.997,0.987,3.9698308761008066e-153,WTorg_CD34hilo,Scand1
6.849018645636467e-154,-0.5332197841334626,0.746,0.777,1.8467008974229607e-149,WTorg_CD34hilo,Irf2bp2
2.859011488819162e-153,-0.6637835791422937,0.992,0.997,7.708752677303107e-149,WTorg_CD34hilo,Ptn
7.218112301666814e-153,0.30605894453322113,0.997,0.982,1.9462196198984233e-148,WTorg_CD34hilo,Dad1
1.2970456028110339e-152,-0.7005942465083488,0.783,0.832,3.4972240588593905e-148,WTorg_CD34hilo,Ugcg
3.7565376621827705e-152,0.4663568291324738,0.865,0.518,1.0128752498543404e-147,WTorg_CD34hilo,Ctla2a
3.596363033045128e-151,0.6443046364380203,0.773,0.486,9.696873645999578e-147,WTorg_CD34hilo,Tnfrsf12a
2.91448059500901e-150,0.4148930639930848,0.998,0.989,7.858314028322793e-146,WTorg_CD34hilo,Map1lc3a
9.228618160860227e-150,-0.45192214334179204,0.861,0.861,2.488312314712743e-145,WTorg_CD34hilo,Hnrnpd
4.770345463719734e-148,0.2764473482371037,0.835,0.54,1.2862282473827518e-143,WTorg_CD34hilo,Tomm40
6.566062658081198e-147,0.32563576270986205,0.941,0.72,1.7704074744984334e-142,WTorg_CD34hilo,Dnajb11
9.087600133890634e-147,-0.6873033879838497,0.931,0.918,2.4502896241009314e-142,WTorg_CD34hilo,Marcks
2.0429569313389345e-146,-0.5718179207105873,0.606,0.694,5.508424773969169e-142,WTorg_CD34hilo,Rhou
2.147110811444568e-146,0.25246611938263797,0.872,0.594,5.789254880897988e-142,WTorg_CD34hilo,Rps10-ps2
1.3699850650949255e-145,-0.4790624657002317,0.849,0.839,3.6938907310154476e-141,WTorg_CD34hilo,Ube2m
1.980509250668449e-144,-0.3893727377948131,0.694,0.733,5.340047092577339e-140,WTorg_CD34hilo,Cul3
4.32185670247863e-144,0.2672698171502661,0.969,0.768,1.165302222689313e-139,WTorg_CD34hilo,Psma5
8.048909982545611e-142,0.3006394581218128,0.993,0.945,2.170227598593773e-137,WTorg_CD34hilo,Tmed10
3.4719553938488e-141,0.2921229183446039,1,0.997,9.36143332843452e-137,WTorg_CD34hilo,Atp6v0c
3.7578022386922004e-141,-0.7072022812462083,0.723,0.764,1.0132162176185779e-136,WTorg_CD34hilo,Nfia
4.939825539273907e-141,0.5019971427321641,1,0.999,1.3319251601544235e-136,WTorg_CD34hilo,Ctsl
1.2287898550078195e-140,-0.39224695646232854,0.705,0.757,3.3131860860575836e-136,WTorg_CD34hilo,Wtip
3.2246284079341976e-140,0.3155280842648107,0.996,0.972,8.694565576312977e-136,WTorg_CD34hilo,Eif3f
1.581492659217404e-138,0.2907088276718941,0.996,0.96,4.264178657047887e-134,WTorg_CD34hilo,Mdh2
4.0329983420205854e-138,0.5602559125369628,0.314,0.127,1.0874173429590105e-133,WTorg_CD34hilo,Wfdc21
2.3362886011223513e-137,-0.5591932292799691,0.58,0.657,6.299334955206196e-133,WTorg_CD34hilo,Ogt
1.2651587008872509e-136,0.27870953026277323,0.907,0.651,3.4112474052022945e-132,WTorg_CD34hilo,Cd320
1.9568422770557437e-136,-0.8638516679647672,0.834,0.874,5.276233831625402e-132,WTorg_CD34hilo,Postn
4.74020201898324e-135,-0.5163941576245771,0.445,0.584,1.278100670378451e-130,WTorg_CD34hilo,Vegfd
3.7512926000536605e-134,0.2960146686669818,0.987,0.881,1.0114610237524685e-129,WTorg_CD34hilo,Cope
1.041322571645883e-133,0.48885349184245075,0.315,0.127,2.8077180499287942e-129,WTorg_CD34hilo,Saa1
6.588245626793805e-133,-0.5419035436786579,0.918,0.915,1.7763886683524136e-128,WTorg_CD34hilo,Osmr
8.802533487321856e-132,0.27278187152340405,0.95,0.741,2.373427104186592e-127,WTorg_CD34hilo,Rnh1
1.2917881008164755e-131,0.29996315491413883,1,0.997,3.483048256231463e-127,WTorg_CD34hilo,Arpc1b
2.1673075456126628e-130,0.3089421053455319,0.999,0.989,5.843711335235423e-126,WTorg_CD34hilo,Clic1
4.079186030541467e-130,-0.36016671943244805,0.987,0.983,1.0998709294148958e-125,WTorg_CD34hilo,Nop10
7.699509262966522e-130,-0.5278139773372057,0.606,0.67,2.0760186825736633e-125,WTorg_CD34hilo,Axl
8.23137112469086e-129,-0.4675308444801498,0.293,0.475,2.219424596350397e-124,WTorg_CD34hilo,Khdrbs3
2.335697804591209e-128,0.2920654953110333,0.975,0.842,6.297741990519277e-124,WTorg_CD34hilo,Sec13
5.9657459314266795e-127,-0.6043378900572287,0.957,0.956,1.6085440754905756e-122,WTorg_CD34hilo,Col5a2
1.6628685947697134e-125,0.2511548341505523,0.998,0.996,4.483592592077579e-121,WTorg_CD34hilo,Eef1b2
2.614287593265058e-125,-0.665184778201674,0.793,0.798,7.048903637720576e-121,WTorg_CD34hilo,Pik3r1
1.799720103894931e-124,0.42929821756086106,1,0.997,4.852585316131902e-120,WTorg_CD34hilo,Actb
2.0272549302453994e-123,0.2822326576721208,1,1,5.46608746842067e-119,WTorg_CD34hilo,Rps2
3.0742056640746635e-123,-0.35912077067371406,0.998,0.997,8.288980732044515e-119,WTorg_CD34hilo,Nedd4
9.159803071152526e-122,0.2855387085831005,1,0.999,2.4697577020748558e-117,WTorg_CD34hilo,Rpl26
9.481113953354346e-122,0.5567645704410062,1,0.98,2.5563927552429322e-117,WTorg_CD34hilo,Actg1
1.2051318904420167e-120,0.2624791685744581,0.972,0.807,3.2493971161988095e-116,WTorg_CD34hilo,Psmc4
2.0024808721395337e-120,0.2868743309509538,1,0.998,5.399289175549825e-116,WTorg_CD34hilo,Rps15
1.2215428744792634e-119,1.2041268809946661,0.997,0.901,3.293646052458438e-115,WTorg_CD34hilo,Saa3
4.486222871186262e-119,-0.5699097999092589,0.81,0.784,1.2096202727579519e-114,WTorg_CD34hilo,Ddx3x
7.745596582210927e-119,0.7977571656638353,0.308,0.13,2.0884452064615324e-114,WTorg_CD34hilo,Gm5886
4.270195298183851e-118,-0.33687230137076174,0.988,0.98,1.1513727582493117e-113,WTorg_CD34hilo,Fundc2
6.3178117326507e-118,-0.5412860034186618,0.825,0.819,1.7034715774746082e-113,WTorg_CD34hilo,Dst
2.5607608703999785e-117,-0.5979162142818438,0.884,0.867,6.904579534859462e-113,WTorg_CD34hilo,Pbx1
2.6932459349526158e-117,0.25435479351002943,0.984,0.873,7.261799014412738e-113,WTorg_CD34hilo,Polr2j
1.2609907716699533e-116,-0.39869914590537786,0.436,0.547,3.400009417653695e-112,WTorg_CD34hilo,Med13
2.886697600456437e-116,-0.3862142920090418,0.87,0.849,7.78340274011069e-112,WTorg_CD34hilo,Ccnl2
4.5159929985440514e-116,-0.4744324194559211,0.982,0.971,1.2176471921974325e-111,WTorg_CD34hilo,Col6a1
1.7619669850907728e-115,0.3292143708000883,0.998,0.981,4.750791581900251e-111,WTorg_CD34hilo,Npc2
1.1180190883693628e-114,0.2565129158702564,1,0.999,3.014514867970313e-110,WTorg_CD34hilo,Oaz1
7.33009929493727e-114,-0.45190160375362987,0.307,0.466,1.976414672893936e-109,WTorg_CD34hilo,Dpy19l1
9.194297491066356e-114,-0.3396716219392034,0.671,0.711,2.4790584325162215e-109,WTorg_CD34hilo,Sap30l
1.8810292890999017e-113,0.2629251257616141,0.994,0.953,5.071819272200065e-109,WTorg_CD34hilo,Psmd8
4.7015853486870874e-113,-0.5034994281652001,0.775,0.785,1.2676884575664995e-108,WTorg_CD34hilo,Col16a1
7.566316946506996e-113,-0.4204566008499554,0.839,0.818,2.0401060382866815e-108,WTorg_CD34hilo,Rbfox2
1.1616686879810328e-112,-0.5428445249335052,0.998,0.991,3.1322072834032588e-108,WTorg_CD34hilo,mt-Rnr1
2.6169182136535523e-112,-0.3939532198139416,0.824,0.812,7.0559965794740735e-108,WTorg_CD34hilo,Usp9x
2.2903409930528906e-111,0.2655209401632104,0.988,0.911,6.175446419568509e-107,WTorg_CD34hilo,Rps6
3.4923801674195266e-111,0.29228592665378894,0.953,0.791,9.416504645413269e-107,WTorg_CD34hilo,Pdrg1
6.863829833721935e-111,0.2572872390802008,0.969,0.822,1.8506944380664453e-106,WTorg_CD34hilo,Erh
7.99248319820111e-111,0.32206398817894666,0.99,0.909,2.1550132447309652e-106,WTorg_CD34hilo,Nme1
1.6452198699946005e-110,0.2601743738495883,0.997,0.972,4.436006335466441e-106,WTorg_CD34hilo,Cox5b
1.3887522071888762e-109,0.278863132494239,1,0.999,3.744492576243367e-105,WTorg_CD34hilo,Hsp90ab1
2.087962475229664e-108,-0.39334166534225723,0.71,0.734,5.629773221961743e-104,WTorg_CD34hilo,Enah
8.298782361521672e-108,0.4125444887784866,0.98,0.906,2.237600688137088e-103,WTorg_CD34hilo,H2-D1
