"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.80333197283597e-39,0.269835065824159,0.566,0.211,1.8410657444986e-34,"Fib_CD34-","Acyp2"
1.62525057203842e-20,0.269747665605055,0.96,0.853,3.05222057428816e-16,"Fib_CD34-","Yaf2"
2.42399200155266e-18,0.268779306900203,0.995,0.971,4.55225697891589e-14,"Fib_CD34-","Vapa"
1.30368076768054e-21,0.268676352052125,0.819,0.552,2.44831248170404e-17,"Fib_CD34-","Hs6st2"
1.07405099991733e-35,0.268490098995838,0.469,0.155,2.01706777784475e-31,"Fib_CD34-","Fhl2"
3.98181060521873e-26,0.268338303951688,1,0.967,7.47784031660078e-22,"Fib_CD34-","Psmb4"
1.34827199107084e-29,0.268223991225862,0.685,0.349,2.53205479923104e-25,"Fib_CD34-","Impa1"
3.28583629152002e-33,0.268085235187876,0.444,0.147,6.1708005554746e-29,"Fib_CD34-","Id1"
8.46107996663207e-24,0.267808941543933,0.864,0.614,1.5889908177335e-19,"Fib_CD34-","Ube2q1"
6.32542391484536e-27,0.267147863079304,0.692,0.397,1.18791461120796e-22,"Fib_CD34-","Ppp4c"
2.31647125748823e-20,0.267092948329335,0.958,0.817,4.35033302156289e-16,"Fib_CD34-","Emc6"
2.49590641133062e-22,0.26656577995219,0.869,0.621,4.68731224047891e-18,"Fib_CD34-","Polr2h"
3.57293855972627e-22,0.266244074376291,0.973,0.842,6.70997861516593e-18,"Fib_CD34-","Sdf2"
4.73435430945688e-15,0.266102168760753,0.988,0.958,8.89111739316003e-11,"Fib_CD34-","Rab9"
1.0970335551245e-22,0.265675263042775,0.763,0.471,2.0602290165238e-18,"Fib_CD34-","Ccdc102a"
3.45585723054795e-22,0.26534525484874,0.927,0.757,6.49009987896906e-18,"Fib_CD34-","Dnajc25"
1.4012997120472e-18,0.265190076436597,0.901,0.711,2.63164085922465e-14,"Fib_CD34-","Cisd2"
1.1849067013618e-25,0.264477608223815,0.766,0.463,2.22525478515745e-21,"Fib_CD34-","Tmem9b"
3.21415599132119e-28,0.264167255750766,0.657,0.33,6.0361849517012e-24,"Fib_CD34-","Vasn"
1.23566911703214e-25,0.26414379220394,0.999,0.982,2.32058660178635e-21,"Fib_CD34-","Uqcr10"
4.3459723289292e-63,0.263920871362986,0.358,0.015,8.16173603372904e-59,"Fib_CD34-","Angpt1"
4.57263013344213e-17,0.263792524563646,0.896,0.734,8.58739939060433e-13,"Fib_CD34-","Chmp2b"
5.06905309096843e-34,0.263673031900608,0.616,0.265,9.51968170483872e-30,"Fib_CD34-","Ppp1r12c"
5.7584236496831e-15,0.263251607671677,0.295,0.124,1.08143196141049e-10,"Fib_CD34-","Ptgs2"
1.49280474172975e-22,0.263173794982832,0.976,0.833,2.80348730496848e-18,"Fib_CD34-","Bnip2"
2.46680474749608e-43,0.263150817034018,0.461,0.117,4.63265931579764e-39,"Fib_CD34-","0610009L18Rik"
1.96587598283674e-41,0.26275922082545,0.51,0.158,3.69191509576739e-37,"Fib_CD34-","Glul"
2.44528349042536e-22,0.262694705201856,0.745,0.466,4.59224239501883e-18,"Fib_CD34-","Dhx40"
5.6378057857511e-20,0.26197893354942,0.86,0.577,1.05877992656406e-15,"Fib_CD34-","Trnp1"
6.0067399733186e-40,0.261853145822943,0.476,0.143,1.12806576698923e-35,"Fib_CD34-","Fbxo30"
1.45227268719906e-19,0.261278392383676,0.996,0.999,2.72736810655984e-15,"Fib_CD34-","Pdia3"
1.33626771552308e-22,0.261246950951087,0.809,0.534,2.50951076975235e-18,"Fib_CD34-","Mgat4b"
6.2856801420803e-28,0.261243219990841,0.701,0.38,1.18045073068268e-23,"Fib_CD34-","Acadsb"
4.8350642754934e-21,0.261022842986085,0.976,0.846,9.08025070937661e-17,"Fib_CD34-","Timm17b"
4.43558099958863e-15,0.260801995437918,0.94,0.808,8.33002111722744e-11,"Fib_CD34-","Lrp6"
3.74378668389382e-24,0.260662996767728,0.741,0.444,7.03083139235259e-20,"Fib_CD34-","Clns1a"
8.52548654644025e-22,0.260492788952004,0.886,0.677,1.60108637342148e-17,"Fib_CD34-","Naa10"
1.4616855473586e-19,0.260253111186971,0.938,0.747,2.74504545793946e-15,"Fib_CD34-","Smc6"
2.73049467727943e-21,0.25978702971498,0.892,0.673,5.12786900393078e-17,"Fib_CD34-","Parl"
3.84406593038574e-32,0.259774514174893,0.625,0.274,7.21915581726442e-28,"Fib_CD34-","Sipa1l1"
2.6155705954943e-21,0.259726816041227,0.985,0.904,4.91204157833829e-17,"Fib_CD34-","Ppp1ca"
1.05898609427125e-23,0.259443435874428,0.999,0.99,1.98877588504141e-19,"Fib_CD34-","Uqcr11"
4.86561815185692e-29,0.259364786091644,0.775,0.442,9.1376308891873e-25,"Fib_CD34-","Ahsa1"
2.26483030872418e-30,0.259272782749855,0.999,0.997,4.25335131978401e-26,"Fib_CD34-","Rbx1"
5.30277982488664e-25,0.259103691767377,0.684,0.374,9.95862051113712e-21,"Fib_CD34-","Gypc"
3.22836799614193e-20,0.258846146895382,0.941,0.781,6.06287509675455e-16,"Fib_CD34-","Mtfr1l"
8.94324342799401e-66,0.258383625894396,0.348,0.005,1.67954111577728e-61,"Fib_CD34-","Gnai1"
1.86515449404928e-16,0.258066660232661,0.96,0.834,3.50276013982455e-12,"Fib_CD34-","Copb2"
3.49395229119404e-18,0.257978928900415,0.772,0.533,6.5616424028624e-14,"Fib_CD34-","Mrc2"
2.17888306472399e-23,0.257931654318646,0.813,0.531,4.09194239555166e-19,"Fib_CD34-","Nipsnap3b"
2.95037281530132e-13,0.257855801380936,0.931,0.811,5.54080014713589e-09,"Fib_CD34-","Cryab"
9.13988683184444e-19,0.257696088094796,0.893,0.701,1.71647074702039e-14,"Fib_CD34-","Hprt"
3.36346470379605e-20,0.257658371147097,0.854,0.592,6.31658671372898e-16,"Fib_CD34-","Mgat2"
2.27699136689986e-22,0.257619971033561,0.978,0.899,4.27618978703794e-18,"Fib_CD34-","Cfdp1"
2.53694950392837e-25,0.256112935130366,0.782,0.474,4.76439116837747e-21,"Fib_CD34-","Fkbp10"
1.49059237299717e-29,0.255776862084097,0.566,0.251,2.79933247648868e-25,"Fib_CD34-","Hmgcr"
4.38486153699719e-18,0.25573599821649,0.832,0.588,8.23476996648072e-14,"Fib_CD34-","Myh9"
2.48121958188256e-33,0.255625486762972,0.629,0.273,4.65973037477544e-29,"Fib_CD34-","BC028528"
9.51346625440367e-22,0.255570235234321,0.783,0.514,1.78662896257701e-17,"Fib_CD34-","Hmgn2"
9.24444818219995e-63,0.255357321267972,0.335,0.005,1.73610736861715e-58,"Fib_CD34-","Gm773"
1.44455488655938e-18,0.25507597327975,0.746,0.478,2.71287407695852e-14,"Fib_CD34-","Fosl2"
7.48116812951861e-28,0.254730963091509,0.997,0.992,1.4049633747236e-23,"Fib_CD34-","Sumo1"
1.8565701628718e-31,0.254528659281977,0.593,0.257,3.48663876587323e-27,"Fib_CD34-","Runx1t1"
8.20260396019988e-24,0.254465097687165,0.788,0.489,1.54044902372554e-19,"Fib_CD34-","Isca2"
5.29579037596711e-25,0.254326124223866,0.766,0.47,9.94549432606623e-21,"Fib_CD34-","Ankrd40"
5.23763721147552e-21,0.253732915419669,0.959,0.823,9.83628268315102e-17,"Fib_CD34-","Rbm25"
1.28546255222721e-28,0.25373159872327,0.643,0.317,2.4140986730827e-24,"Fib_CD34-","Eif2b5"
1.80214793930587e-18,0.253528162340337,0.954,0.83,3.38443383001642e-14,"Fib_CD34-","Snrpd2"
1.77040906724151e-12,0.253450888527486,0.761,0.557,3.32482822827956e-08,"Fib_CD34-","Smim1"
6.31401255901791e-18,0.253445113895313,0.891,0.708,1.18577155858356e-13,"Fib_CD34-","Csde1"
2.29285024999447e-22,0.253325924942126,0.787,0.497,4.30597276948961e-18,"Fib_CD34-","Sigmar1"
1.22548577611031e-20,0.253296716012157,0.833,0.579,2.30146228753516e-16,"Fib_CD34-","Ctnna1"
1.90882983465119e-19,0.253110952417404,0.997,0.996,3.58478242947494e-15,"Fib_CD34-","Romo1"
1.62926804174023e-20,0.253069571536034,0.765,0.51,3.05976538238815e-16,"Fib_CD34-","Map7d1"
5.28705798657291e-18,0.252883111152424,0.923,0.766,9.92909489878393e-14,"Fib_CD34-","Msn"
8.55312219502071e-22,0.252808408958914,0.908,0.715,1.60627634822489e-17,"Fib_CD34-","Dnlz"
6.01821732281028e-23,0.252524898874326,0.859,0.571,1.13022121322377e-18,"Fib_CD34-","Uqcrc2"
1.44070039519252e-18,0.252173708832465,0.859,0.636,2.70563534217156e-14,"Fib_CD34-","Cdc34"
1.64821266774986e-24,0.252128126163674,0.742,0.428,3.09534339003424e-20,"Fib_CD34-","Coq10b"
6.22535287698693e-20,0.251155962673886,0.931,0.734,1.16912127029814e-15,"Fib_CD34-","Pfdn4"
9.6710291445919e-22,0.250654031267405,0.872,0.63,1.81621927335436e-17,"Fib_CD34-","Tsen34"
3.10810206103985e-21,0.250559327237357,0.89,0.666,5.83701567063283e-17,"Fib_CD34-","Foxf1"
5.0999156225146e-30,0.250452709714943,0.546,0.231,9.57764153908242e-26,"Fib_CD34-","Tob2"
3.17908444178361e-21,0.250321950638744,0.858,0.622,5.97032058166963e-17,"Fib_CD34-","Tmem248"
1.23993857853366e-26,0.250033535617095,0.644,0.336,2.32860465048621e-22,"Fib_CD34-","Tmem219"
5.98310888775845e-240,3.7299742751316,1,0.845,1.12362784912104e-235,"Fib_CD34+","Dcn"
1.32618267894125e-231,2.4051396554957,0.971,0.297,2.49057107105167e-227,"Fib_CD34+","Gas6"
7.52274356573939e-203,2.35462842360012,0.932,0.297,1.41277124164586e-198,"Fib_CD34+","Rbp1"
3.85938225994659e-218,2.30230103072189,0.853,0.024,7.2479198841797e-214,"Fib_CD34+","Igfbp5"
2.18039309783058e-193,2.18680963254473,0.965,0.564,4.09477823772584e-189,"Fib_CD34+","Dlk1"
1.1478470706122e-256,2.0701109879132,0.954,0.044,2.15565679860971e-252,"Fib_CD34+","Cd34"
6.31515878819178e-235,2.02736667716712,0.995,0.9,1.18598682042242e-230,"Fib_CD34+","Rpl22l1"
6.64374258467278e-236,1.99527827107849,1,0.991,1.24769485740155e-231,"Fib_CD34+","Tmem176b"
3.1892728451345e-132,1.92668518959047,0.692,0.134,5.98945440316259e-128,"Fib_CD34+","Sfrp1"
2.41007115189923e-208,1.87366139999691,0.985,0.62,4.52611362326675e-204,"Fib_CD34+","Pdgfra"
1.12861031808649e-205,1.82692408227644,0.906,0.2,2.11953017736643e-201,"Fib_CD34+","Clu"
1.87144826523046e-195,1.69271351250196,1,0.996,3.51457984210281e-191,"Fib_CD34+","Ptn"
8.95684577933102e-225,1.56826017079872,1,1,1.68209563735837e-220,"Fib_CD34+","Rpl18"
1.14829066174056e-180,1.56359553051477,0.985,0.494,2.15648986274877e-176,"Fib_CD34+","Rhox5"
1.8136961034256e-71,1.52494890584224,0.617,0.248,3.40612128223327e-67,"Fib_CD34+","Lbp"
1.10419473914678e-194,1.47174402184611,0.909,0.279,2.07367772011766e-190,"Fib_CD34+","Ptgis"
1.193305569263e-221,1.44726499845991,1,1,2.24102785907592e-217,"Fib_CD34+","Rps11"
2.06704220778227e-63,1.3912224183543,0.663,0.284,3.8819052662151e-59,"Fib_CD34+","Lcn2"
7.63411587703223e-199,1.3907075035388,0.996,0.841,1.43368696170665e-194,"Fib_CD34+","Cyba"
1.40453521943185e-95,1.39050395642117,0.724,0.312,2.63771714209302e-91,"Fib_CD34+","Fabp5"
4.9557852568111e-181,1.37790224778273,0.925,0.375,9.30696471229125e-177,"Fib_CD34+","Cygb"
7.33575096653166e-165,1.35758025224893,0.777,0.11,1.37765403151465e-160,"Fib_CD34+","Sfrp2"
4.63650953477137e-143,1.32503481224376,0.969,0.76,8.70736490630063e-139,"Fib_CD34+","Txnip"
1.86086989334991e-89,1.31158006202383,0.56,0.108,3.49471365971114e-85,"Fib_CD34+","Lum"
5.26963317650743e-196,1.3104316479182,0.88,0.189,9.89637110548096e-192,"Fib_CD34+","Irx1"
9.7560347291501e-141,1.30883250973325,0.626,0.015,1.83218332213439e-136,"Fib_CD34+","Cthrc1"
4.01072940188325e-111,1.30634108189685,0.705,0.221,7.53214981673674e-107,"Fib_CD34+","Wnt4"
4.87653241458691e-115,1.28020418797666,0.541,0.017,9.15812787459423e-111,"Fib_CD34+","Ces1d"
2.40767126743764e-209,1.26435666517847,1,0.999,4.52160664024789e-205,"Fib_CD34+","Rps3a1"
8.73262709400202e-135,1.26390513416193,0.999,0.979,1.63998736825358e-130,"Fib_CD34+","2410006H16Rik"
2.09234708189078e-132,1.2152198601958,0.966,0.861,3.92942781979089e-128,"Fib_CD34+","Vcam1"
1.66219926267038e-209,1.18881278694565,1,1,3.12161021529498e-205,"Fib_CD34+","Rps24"
8.07047674020774e-162,1.17648123909111,1,0.986,1.51563553181101e-157,"Fib_CD34+","Tmem176a"
7.64646909411246e-201,1.16974320326752,1,0.992,1.43600689587432e-196,"Fib_CD34+","Tpt1"
4.23967722837869e-198,1.16031238268702,1,1,7.96211383489518e-194,"Fib_CD34+","Rpsa"
4.29322119568413e-151,1.12678289997671,0.686,0.047,8.0626694054948e-147,"Fib_CD34+","Fibin"
1.75200510286292e-202,1.11828005218639,1,1,3.29026558317656e-198,"Fib_CD34+","Rpl30"
3.84601996438214e-182,1.09080583938331,1,0.995,7.22282549310966e-178,"Fib_CD34+","Rps28"
1.99781543414231e-82,1.08454598268475,0.981,0.933,3.75189738531925e-78,"Fib_CD34+","C3"
2.62233822217823e-188,1.06863610670172,1,1,4.92475118125072e-184,"Fib_CD34+","Rpl32"
9.75631158348188e-93,1.06248205436976,0.562,0.108,1.8322353153779e-88,"Fib_CD34+","Abi3bp"
8.95993807319728e-178,1.06194060708954,0.747,0.03,1.68267637014645e-173,"Fib_CD34+","Pdlim4"
3.04177894203069e-200,1.06120870298101,1,1,5.71246085313364e-196,"Fib_CD34+","Fau"
2.66231755148157e-144,1.05997190586488,0.995,0.949,4.99983236168239e-140,"Fib_CD34+","Rps25"
2.15970160994529e-102,1.0516197658664,0.826,0.435,4.05591962347725e-98,"Fib_CD34+","Smoc2"
2.26513026896257e-128,1.05116679441287,0.829,0.356,4.2539146451117e-124,"Fib_CD34+","C1qtnf4"
1.24483064254086e-96,1.04841337834202,0.886,0.526,2.33779194669174e-92,"Fib_CD34+","Mfap2"
2.50114902715763e-64,1.02213342101378,0.965,0.917,4.69715787300203e-60,"Fib_CD34+","Ier3"
1.07034337908731e-161,1.02211975177767,1,1,2.01010486592596e-157,"Fib_CD34+","Rps26"
5.40698131930137e-120,1.02092214932307,0.996,0.995,1.0154310917648e-115,"Fib_CD34+","Gas5"
2.24824293868769e-86,1.01253568846844,0.615,0.157,4.22220023885548e-82,"Fib_CD34+","Meg3"
1.41660965161151e-122,1.01159733398302,1,1,2.66039292572641e-118,"Fib_CD34+","Rps12"
1.34664390548594e-57,1.01066700217682,0.753,0.522,2.5289972545026e-53,"Fib_CD34+","Enpp2"
1.91917613372554e-122,1.00845436301443,0.732,0.199,3.60421277913656e-118,"Fib_CD34+","Fam180a"
1.46476224488863e-212,1.0029280727096,1,0.999,2.75082349590084e-208,"Fib_CD34+","Rpl21"
2.48341005523437e-90,0.990650308579086,0.711,0.343,4.66384408373015e-86,"Fib_CD34+","Nt5dc2"
6.06086642640522e-213,0.974886600111854,1,1,1.1382307148789e-208,"Fib_CD34+","Rpl9"
9.5713914878981e-156,0.971627020874477,1,0.999,1.79750732142726e-151,"Fib_CD34+","Rpsa-ps10"
8.23438503919971e-161,0.957735027224989,0.716,0.05,1.54641751036171e-156,"Fib_CD34+","Tgfbi"
4.32938017387761e-178,0.952455986958743,1,1,8.13057596654215e-174,"Fib_CD34+","Rpl23"
1.17285758769232e-140,0.934882367813678,0.995,0.988,2.20262654968617e-136,"Fib_CD34+","Rpl35"
5.09857640116051e-115,0.93230229275634,0.845,0.356,9.57512648137943e-111,"Fib_CD34+","Ldhb"
3.13749430365133e-149,0.930673143478146,1,0.997,5.8922143022572e-145,"Fib_CD34+","Rps19"
2.98129306373122e-179,0.92960950226895,1,0.999,5.59886837368722e-175,"Fib_CD34+","Rps27a"
4.3145190343879e-150,0.926519268697997,0.99,0.99,8.10266674658048e-146,"Fib_CD34+","Pdcd5"
1.52147222798995e-92,0.923135582156846,0.861,0.629,2.85732484416512e-88,"Fib_CD34+","Tshz2"
5.48968911736222e-173,0.919629716950945,1,1,1.03096361624063e-168,"Fib_CD34+","Rpl18a"
4.48349716741543e-100,0.910928365999629,0.999,0.994,8.42000768040618e-96,"Fib_CD34+","Cd302"
5.62426853493893e-47,0.907403853631822,0.781,0.447,1.05623763086153e-42,"Fib_CD34+","Saa3"
6.44038308147903e-114,0.902706615370497,0.943,0.814,1.20950394270176e-109,"Fib_CD34+","Gpi1"
3.05225768555592e-75,0.900365844287067,0.674,0.27,5.73213993347402e-71,"Fib_CD34+","Aspn"
6.00320085429204e-139,0.896499851542289,1,1,1.12740112043605e-134,"Fib_CD34+","Rplp1"
9.40351873402958e-170,0.883619411226874,1,1,1.76598081825075e-165,"Fib_CD34+","Rpl37"
1.63636543640446e-82,0.878935494387014,0.954,0.886,3.07309428956757e-78,"Fib_CD34+","1110038B12Rik"
9.85815532375852e-76,0.855833139291095,0.683,0.308,1.85136156980185e-71,"Fib_CD34+","Dbp"
3.53820240475138e-179,0.852614198799325,1,1,6.6447441161231e-175,"Fib_CD34+","Rpl19"
3.13211907359389e-136,0.840726526301312,1,0.996,5.88211962020933e-132,"Fib_CD34+","Rps10"
5.19843715968472e-133,0.839895048154024,0.674,0.09,9.7626649858879e-129,"Fib_CD34+","Arhgdib"
4.34964503057152e-179,0.836755654761367,1,1,8.16863336741332e-175,"Fib_CD34+","Rpl8"
4.40856636056004e-123,0.829939520154546,0.568,0.018,8.27928762513176e-119,"Fib_CD34+","Fmod"
1.92221608685398e-91,0.827625875265901,0.999,0.996,3.60992181111177e-87,"Fib_CD34+","Plac8"
1.09163779580559e-137,0.824509444592537,1,1,2.05009578052291e-133,"Fib_CD34+","Rpl37a"
1.22440031439657e-134,0.801647077682945,0.614,0.024,2.29942379043676e-130,"Fib_CD34+","Mmp23"
1.20318951520647e-153,0.798324632628253,1,1,2.25958990955775e-149,"Fib_CD34+","Rps21"
5.08732895508304e-110,0.796186435341397,0.811,0.418,9.55400377764594e-106,"Fib_CD34+","Hoxa7"
1.4619120154456e-95,0.794584288621925,0.48,0.024,2.74547076500685e-91,"Fib_CD34+","Cpxm1"
2.56526266949298e-157,0.78728301126363,1,1,4.81756329330782e-153,"Fib_CD34+","Rpl6"
4.42644781696602e-88,0.786002581701518,0.899,0.727,8.31286900026218e-84,"Fib_CD34+","C1s1"
7.19839986215738e-153,0.784880670006339,1,0.999,1.35185949411316e-148,"Fib_CD34+","Rps16"
1.06306914156881e-134,0.781478334685288,0.999,0.996,1.99644384786623e-130,"Fib_CD34+","Rpl7a"
6.9334633096341e-44,0.774835718631275,0.986,0.963,1.30210440954928e-39,"Fib_CD34+","Mgp"
9.59662125000544e-90,0.770740733975691,0.726,0.34,1.80224547075102e-85,"Fib_CD34+","Zfp36l1"
2.84601230855684e-76,0.76927754679527,0.404,0.021,5.34481111546974e-72,"Fib_CD34+","Mest"
4.26081057482376e-133,0.768173214837768,1,1,8.00180225951902e-129,"Fib_CD34+","Rplp0"
1.37638417177886e-72,0.767810654474253,0.989,0.946,2.58484947460069e-68,"Fib_CD34+","Tsc22d1"
1.24183222990831e-108,0.766782966418998,0.629,0.107,2.33216092776781e-104,"Fib_CD34+","Cxcl16"
1.9980831803969e-151,0.764612809781152,1,1,3.75240021278539e-147,"Fib_CD34+","Rps8"
6.25183223601408e-82,0.763654235828724,1,0.999,1.17409409392344e-77,"Fib_CD34+","Rpl10"
3.90617483938071e-70,0.762917607974505,0.876,0.775,7.33579634835697e-66,"Fib_CD34+","Zfas1"
6.24243782593124e-145,0.761104197495683,1,0.999,1.17232982370989e-140,"Fib_CD34+","Rpl36"
3.75395101430557e-126,0.757579460392001,1,0.997,7.04992000486586e-122,"Fib_CD34+","Rpl10a"
1.71017576373649e-89,0.754166941799116,0.871,0.728,3.21171008429712e-85,"Fib_CD34+","Rpl13a"
3.72020617112679e-124,0.751040024590246,1,1,6.98654718937611e-120,"Fib_CD34+","Rps4x"
2.00812889270854e-164,0.750286101216402,1,0.999,3.77126606050663e-160,"Fib_CD34+","Rpl13"
1.25163844515932e-119,0.74304197513177,0.639,0.096,2.35057700000921e-115,"Fib_CD34+","Spats2l"
8.95671774118452e-116,0.742858337171579,1,0.994,1.68207159179445e-111,"Fib_CD34+","Itm2b"
7.04927335609786e-76,0.736415004126404,0.942,0.866,1.32385353627518e-71,"Fib_CD34+","Impact"
2.20524618071201e-127,0.729245108363606,1,1,4.14145232737715e-123,"Fib_CD34+","Eef1a1"
1.47007099384511e-138,0.728103299079631,1,0.999,2.76079332644112e-134,"Fib_CD34+","Rpl29"
6.60766830433336e-76,0.724689846880734,0.692,0.322,1.24092010755381e-71,"Fib_CD34+","Atp1b1"
8.30243120096164e-70,0.718873394864856,0.894,0.745,1.5591965795406e-65,"Fib_CD34+","Fas"
9.65449339903442e-97,0.718166999788495,0.999,0.991,1.81311386033866e-92,"Fib_CD34+","Aldh2"
2.29119934409659e-56,0.711671715031526,0.999,0.992,4.30287236821339e-52,"Fib_CD34+","Cxcl12"
2.71505285579746e-57,0.705957982541107,0.814,0.678,5.09886926318762e-53,"Fib_CD34+","C1rb"
3.7279405542401e-61,0.693029597660584,0.988,0.981,7.0010723608629e-57,"Fib_CD34+","Matn2"
2.53865938187545e-117,0.690901642878201,1,1,4.76760231916209e-113,"Fib_CD34+","Ftl1"
1.70913319112918e-112,0.68485115180407,1,0.999,3.20975213294059e-108,"Fib_CD34+","Rpl14"
1.88077294722452e-65,0.684072986905007,0.942,0.891,3.53209159488766e-61,"Fib_CD34+","Osmr"
2.41042531163446e-79,0.682631255493831,0.971,0.956,4.52677873524951e-75,"Fib_CD34+","Prmt1"
7.95187077991741e-37,0.679942794332692,0.908,0.819,1.49336133246849e-32,"Fib_CD34+","H2-K1"
4.00504113511449e-110,0.678352297266317,1,1,7.521467251745e-106,"Fib_CD34+","Rps18"
0.00112507135518246,0.670600090845039,0.196,0.139,1,"Fib_CD34+","Ccl5"
2.41161847812403e-131,0.669011761070994,1,0.999,4.52901950191692e-127,"Fib_CD34+","Rps2"
2.10588758130568e-64,0.667468052676177,0.796,0.583,3.95485687769206e-60,"Fib_CD34+","C1ra"
2.38675690704194e-70,0.647638863603041,0.72,0.434,4.48232947142476e-66,"Fib_CD34+","Mycbp2"
5.05994450580173e-70,0.641858199306066,0.732,0.418,9.50257578189564e-66,"Fib_CD34+","Pde1a"
3.29685139676905e-91,0.639178855437775,1,1,6.19148692313228e-87,"Fib_CD34+","Eif3h"
1.6080400628659e-77,0.637769207243458,0.675,0.288,3.01989923806215e-73,"Fib_CD34+","Lama4"
1.24356216897353e-80,0.637696568752231,0.649,0.226,2.33540975333228e-76,"Fib_CD34+","Fbxl7"
7.89454084734435e-74,0.634754941413363,0.659,0.312,1.48259477113127e-69,"Fib_CD34+","Plcb4"
4.11428671928918e-60,0.632405436690732,0.754,0.538,7.72663045882508e-56,"Fib_CD34+","Lifr"
5.52272972529257e-60,0.631032951403856,1,0.994,1.03716864240994e-55,"Fib_CD34+","Rpl12"
6.22074094596337e-71,0.629034152482764,0.951,0.909,1.16825514965192e-66,"Fib_CD34+","Snrnp70"
4.30152339244709e-71,0.625045040741632,0.955,0.931,8.07826093101563e-67,"Fib_CD34+","Rpl15"
9.51029784899424e-65,0.619809134035137,0.523,0.158,1.78603393604112e-60,"Fib_CD34+","Cpz"
2.82154285310036e-53,0.614034605081413,0.787,0.582,5.29885747812249e-49,"Fib_CD34+","Ggt5"
6.89085391459324e-52,0.606714036953221,0.769,0.565,1.29410236516061e-47,"Fib_CD34+","Akap12"
9.42137233232907e-65,0.605427784140123,0.48,0.113,1.7693337240114e-60,"Fib_CD34+","Plagl1"
7.60722239008042e-45,0.602920631886119,0.73,0.596,1.4286363648571e-40,"Fib_CD34+","Smim4"
2.6945968448344e-85,0.599673149429209,0.999,0.994,5.06045287459901e-81,"Fib_CD34+","Rpl24"
8.25092302679185e-73,0.599469339017376,0.986,0.96,1.54952334443151e-68,"Fib_CD34+","Mrpl52"
7.3800834251556e-60,0.598913995610935,0.804,0.566,1.38597966724422e-55,"Fib_CD34+","Ank3"
6.64846625709397e-68,0.598632214112934,0.86,0.706,1.24858196308225e-63,"Fib_CD34+","Ddt"
5.60647547435574e-18,0.59512632579936,0.901,0.845,1.05289609408401e-13,"Fib_CD34+","Ifit3"
2.73736431648003e-88,0.594072263151889,1,0.997,5.1407701863495e-84,"Fib_CD34+","Rpl26"
2.25826793037368e-90,0.592589047089809,0.999,0.996,4.24102717324177e-86,"Fib_CD34+","Rpl3"
2.35492420503529e-51,0.592136297301414,0.681,0.433,4.42254765705627e-47,"Fib_CD34+","Runx1"
3.12244322984832e-74,0.59189271311318,0.981,0.976,5.86394838565514e-70,"Fib_CD34+","Rpl4"
2.40731287794688e-103,0.591652470868399,1,0.997,4.52093358478423e-99,"Fib_CD34+","Rpl38"
2.69829530139242e-60,0.590092445501336,0.87,0.784,5.06739857601496e-56,"Fib_CD34+","Uri1"
1.07069592850706e-33,0.586783751322987,0.745,0.583,2.01076695373627e-29,"Fib_CD34+","Serpina3n"
1.62258516767667e-84,0.586176950576021,1,0.999,3.04721494489679e-80,"Fib_CD34+","Emp3"
2.83142698889772e-102,0.583951431116344,0.482,0.009,5.31741988514992e-98,"Fib_CD34+","Dapk1"
4.08049126608368e-60,0.581331870638437,0.371,0.04,7.66316259770514e-56,"Fib_CD34+","Ogn"
4.94336188160679e-52,0.581265298881238,0.944,0.923,9.28363361365756e-48,"Fib_CD34+","Fip1l1"
1.28954861074747e-66,0.580762775098058,0.64,0.294,2.42177229098376e-62,"Fib_CD34+","Rerg"
2.55471071126583e-51,0.57955865014932,0.675,0.435,4.79774671575722e-47,"Fib_CD34+","Pltp"
1.90148959782356e-72,0.578045552139027,0.999,0.994,3.57099746471265e-68,"Fib_CD34+","Hspe1"
2.41298421763841e-67,0.576340157365629,0.999,0.996,4.53158436072494e-63,"Fib_CD34+","Rps27"
1.51296793408161e-54,0.574275642172432,0.867,0.755,2.84135378020526e-50,"Fib_CD34+","Ankrd12"
4.62635757087748e-114,0.569484452449777,0.524,0.009,8.68829951810791e-110,"Fib_CD34+","Unc93b1"
7.65544317547189e-36,0.569252988810861,0.992,0.99,1.43769222835362e-31,"Fib_CD34+","Col5a2"
4.88764266163835e-77,0.568598073704254,0.999,1,9.17899291855682e-73,"Fib_CD34+","Rps5"
1.3462814504762e-73,0.564115780089629,0.469,0.076,2.5283165639943e-69,"Fib_CD34+","Bmp3"
9.42169327926268e-65,0.562264169289056,0.913,0.832,1.76939399784553e-60,"Fib_CD34+","Rbm7"
1.55758598263074e-54,0.56164121104969,0.977,0.958,2.92514647538052e-50,"Fib_CD34+","Hmgn3"
2.65209052417774e-106,0.560200034133247,0.49,0.005,4.9806260044058e-102,"Fib_CD34+","Irx2"
3.00826242594199e-57,0.559738641913295,0.799,0.625,5.64951683591905e-53,"Fib_CD34+","Lsm14a"
4.26901091845786e-64,0.559088487932418,0.561,0.2,8.01720250486386e-60,"Fib_CD34+","Gstt1"
3.58582086908474e-81,0.558422937417543,0.489,0.068,6.73417159214114e-77,"Fib_CD34+","Klf15"
4.81199051913707e-60,0.557787379863019,0.959,0.938,9.03691819493941e-56,"Fib_CD34+","Uba52"
1.92252095272059e-41,0.556571762057064,0.821,0.72,3.61049434920927e-37,"Fib_CD34+","Hspb1"
