batch,replicate,condition,culture,format,cell-type,media,W,E,N,R,genotype,A,K,P,106Cd_RFP,110Cd_mCherry,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,140Ce_EQ_Beads,141Pr_pPDPK1_S241,142Nd_cCaspase_3_D175,143Nd_C-MYC_1,144Nd_PDPN,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,151Eu_pPKCa_T497,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB_p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38_MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase_8_D387,173Yb_Cyclin_B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA_1,193Ir_DNA_2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B1,3,AKP-Fib_WER_Org_3,AKP-Fib_WER,co-culture,Org,WER,1,1,0,1,AKP,1,1,1,-0.1454125856775419,0.12399299190705299,1.6662021523294868,0.5467719444379353,-1.7210306068263999,4.518243846405979,1.9841137319901,-0.15510737908188163,0.43107065668814915,-0.10289073593867752,0.2648812807970612,0.23639395986167516,0.40547238671287045,0.5914186163477505,0.13639780970496856,0.5725283352753814,1.263632786703526,0.956324793829149,1.164062573344527,1.1438224840917568,0.9673767072836127,0.6227427048261741,0.3526603092324107,-0.3483732948355145,0.1393544729689967,0.5291471781595827,1.5635235534119354,0.4374528261833651,0.8061718913145918,2.457021036706562,1.2930313174746089,0.5471839340821107,-0.1925497621446032,0.41084306288479033,1.2311830853060928,0.6373721028332441,3.696869570437,0.6859654043263517,1.5872526561174622,0.5165996704675275,1.3957079977743934,-3.037078043838097,0.950706205772931,-0.1663262174310199,-0.9544853447006075,-0.9372211343269108,0.10257028665273263,1.6068003465972571,0.16567780290509992
B1,3,AKP-Fib_WNR_Org_3,AKP-Fib_WNR,co-culture,Org,WNR,1,0,1,1,AKP,1,1,1,-0.17809528587598866,0.12457952576622634,1.0090923922107113,-0.19251764548401923,-2.050969880521687,4.489241426498094,3.4241530177655424,-0.15730396322889767,-0.40754332991647013,-0.38861402339434503,0.102762663571836,0.07467896688394969,0.05866643760300341,0.2060872020449212,-0.2357943449218073,0.35987492851193903,0.7930294529252375,0.8992317253543198,1.018365669905255,0.970919480113729,0.5108987218175265,0.37957938197497554,0.10493608503437135,-0.5886419808007313,-0.0841736453353505,0.4884203015085073,1.4663479718614254,0.22095608499321512,0.3629830054920362,2.094749291380362,0.9694582739667819,0.48269413338334305,-0.34836239789893036,-0.1832995366862346,0.462162894801061,0.33752548650718234,2.9684093152496875,0.220651582515365,1.3783303843366006,0.18167816676798926,0.46607821357362145,-3.524044216719074,0.9547763638911537,-0.42664902306346886,-0.9585109452940965,-0.9309255767125221,-0.4266662814550156,1.3147326783211273,0.14480751178898782
B1,3,AKP-Fib_W_Org_3,AKP-Fib_W,co-culture,Org,W,1,0,0,0,AKP,1,1,1,-0.1717682850723235,-0.1286386861828375,1.2521389633739801,0.12776663133768595,-1.818585167389418,4.276756051219253,2.199028239226916,-0.17351707194157684,-0.3874869474691851,-0.325375457243757,0.1563705813367423,0.12255189552050824,0.22693971115264333,0.3107519699806628,-0.26575208090955066,0.31872604656230974,0.9876886754772352,0.8331935458520404,0.9959390652317726,0.9704662395491443,0.6828200855972594,0.4571028927205334,0.20017134541180281,-0.5347704184576094,-0.06581318395862337,-0.4862221720423533,1.3121239869296022,0.22895695632038893,0.562230912778978,2.429708690257568,1.1122555825816578,0.4769636879714986,-0.29906764176768624,0.059513066537427266,0.6645963102591407,0.44109539208549114,3.4855295204054983,0.3828126864369549,1.298375098116741,0.272015428603894,0.7601043050042412,-3.383581207526551,0.691012848230186,-0.3453377826180519,-1.0232048453253133,-0.9987720979765906,-0.25594885533391853,1.393876477093129,0.13590501642170622
B1,3,AKP_Ctrl_Org_3,AKP_Ctrl,monoculture,Org,Ctrl,0,0,0,0,AKP,1,1,1,-0.21222211860395562,-0.1565428135672932,-0.05950282088336318,-0.7408899721889487,-2.2199363479210237,4.443354894467961,3.5106745345866366,-0.17387025511334236,-0.5645556177729388,-0.7749237261595646,-0.029097813721210335,0.04566890700258996,-0.14987574473741597,-0.16185979539904172,-0.712249311484145,0.13667797686680702,0.33643439927444313,0.7838912772298792,0.7457331563914678,0.7779512057542275,0.10287325784351867,0.1448951281761032,-0.07845781963133917,-0.9247277984576774,-0.33389052157971183,-0.4796010149466813,1.210677980054677,-0.21401845678508474,0.08838489091791253,2.495600252423979,0.8141041963128831,-0.4623385529039421,-0.6333014242324766,-0.592046055477166,-0.48184162740753117,-0.09658671504576374,2.037437906999907,-0.1536755364705722,0.9350000847502027,-0.22038607405857835,-0.8101559232934318,-3.8731268376869252,0.7165179251064151,-0.7093676241020983,-1.04750723014107,-1.0109435792171675,-0.952211011083229,0.7645523904718475,-0.13969220629886903
B1,3,AKP_ENR_Org_3,AKP_ENR,monoculture,Org,ENR,0,1,1,1,AKP,1,1,1,-0.20360512842718026,-0.1483659218618122,0.6635732517336589,-0.40437373712055286,-2.2565965165621873,4.409631100333708,3.399344042320882,-0.15183173811095396,-0.5367404789957203,-0.5688021974869486,0.04908914352377571,0.04634105892267846,-0.04610716969396663,0.03535300298949469,-0.41365173081803575,0.3068450635479103,0.6610815590319389,0.8947046760198348,0.906711288833966,0.9022488561134897,0.3322341523450242,0.27647165830449055,0.012599141716426067,-0.7149368431067389,-0.17935796725066466,-0.4860890944408494,1.254807378729187,0.21351738882806687,0.3304458544294165,2.541603761987326,0.9786677361562767,0.48795651109969007,-0.49363324261856956,-0.3819082436281021,-0.13260117796374926,0.20013048791659896,2.756358832284617,0.05403844629453096,1.2460624420934154,-0.044931611829959556,-0.2458349403834525,-3.723563483008834,0.7649918050959863,-0.596400058429717,-1.0269583973522736,-0.9999132152570017,-0.8165555315691098,0.9649531174986477,-0.1210586854647045
B1,3,AKP_E_Org_3,AKP_E,monoculture,Org,E,0,1,0,0,AKP,1,1,1,-0.22008725407796428,-0.18988989681842267,0.3300829037765265,-0.4922141364624889,-1.8846991668512247,4.112363353298207,3.297427923642851,-0.16068295957272413,-0.6794494141384227,-0.7920942148928056,0.010695040126972935,0.03321843420657103,-0.07201925415428413,-0.08845662631976008,-0.6804393851549652,0.10680099421115703,0.43179486992194316,0.7689885313739208,0.7730085523642118,0.9001174527449063,0.33597122568533766,0.21544155270452245,-0.021284635643108292,-0.8108748669747552,-0.32544965397399106,-0.5359531318412283,1.0881016512782355,-0.20945758619580176,0.20633183459269047,2.1376365898204925,0.8465971829318919,-0.5154425869524405,-0.6713899242393048,-0.4748026222317389,-0.38852114568176277,0.14477940274870896,2.6300258089297155,-0.024399002763206105,0.8931686714455618,-0.19050475623944252,-0.6270537534320835,-3.7761540957876516,0.556767187364101,-0.6787527941312836,-1.0910707709912706,-1.0749103615294389,-0.8516635742516467,1.0025942459718904,-0.12978414373526642
B1,3,AKP_N_Org_3,AKP_N,monoculture,Org,N,0,0,1,0,AKP,1,1,1,-0.20497184658312068,-0.15122299754511312,-0.047542560349969155,-0.7606485420645941,-2.0055754383697426,4.351584184658473,3.5174790532318676,-0.15945604662464188,-0.6912012808138435,-0.7722151938274249,0.034309898887990936,0.052720868210649086,-0.09555298132250734,-0.08277375002406206,-0.7269111218733555,0.13007806510603387,0.27221087586163717,0.7933056169195162,0.7718336853953314,0.8964790495450083,0.2427343387771493,0.22876256406580064,-0.023546539388548803,-0.8884882709184849,-0.28990263396776517,-0.5103571312247219,1.2032929271306236,-0.2182353262043467,0.12857758125741087,2.4101659609730035,0.8580756259695825,-0.4950615747305718,-0.6186962535150297,-0.4479473326386456,-0.49835261466248026,0.16829987202258986,2.3202112666193595,-0.034406967412304396,0.8900021773379166,-0.17593963778108307,-0.8380116793193164,-3.6483636172308502,0.7255544963874526,-0.6504678021153237,-1.0659300255327642,-1.0512957498408464,-0.660788451121732,0.8985143510725045,-0.13411010855009634
B1,3,AKP_R_Org_3,AKP_R,monoculture,Org,R,0,0,0,1,AKP,1,1,1,-0.20657819986481818,-0.17447665875195734,0.1307402574573682,-0.6542626987844729,-1.9770988302129109,4.191464459177392,3.1673526905305587,-0.15287534334760589,-0.7036646480386024,-0.7258966744288329,0.03972124354529176,0.06624624833928737,-0.04852207610478489,-0.03855810362153179,-0.6745431998068048,0.20243554787620116,0.4618979409072514,0.7920874920275541,0.7697189180301415,0.8878683185601068,0.34414633100051206,0.2581716638606945,0.031439625682673215,-0.837195225265661,-0.3040851972763451,-0.5016872626808121,1.1470100360496935,-0.19427344571148636,0.23601668876773466,2.5737229012713208,0.9308000515348115,-0.48627975265604284,-0.6070752860622403,-0.34922864468632,-0.35961309076664383,0.2017824455458677,2.8180757423612146,0.04366453726245866,0.9930760827969183,-0.1142953194561543,-0.7133033967459848,-3.6010265060258417,0.6477886169051577,-0.6268040611636543,-1.0949491680025498,-1.081834107716049,-0.7332722620545834,1.028666681962504,-0.13183604187183412
B1,3,AKP_WENR_Org_3,AKP_WENR,monoculture,Org,WENR,1,1,1,1,AKP,1,1,1,-0.14835680014811636,0.11617429449236119,0.8996644989848187,-0.6147127663821353,-1.8901965384571018,4.531716555690105,3.1947375326668137,-0.12991208739007004,-0.5145853613754137,-0.3766717438683335,0.1407699581015528,0.1430098115742286,0.07239848903317299,0.1996785401784889,-0.08121708072962512,0.6719813401844956,0.7265838188505511,0.8929662192743878,1.0023822956908224,1.0298103793679336,0.37681423489766797,0.4615884919804975,0.1405457778445631,-0.3589057185794402,-0.06926238747035703,-0.4687288541300535,1.3709943364458532,0.20535245322012807,0.4242508808117346,2.3418788830724764,1.1919516951412978,0.4640985633991213,-0.3310165452888405,-0.1812182350902713,0.16009219103795774,0.4702453751252621,2.6472959780836613,0.3222844181151241,1.2911873244828256,0.2425062047839723,0.20673350563345175,-2.4418672778852475,0.9407984446696375,-0.3714234790316057,-1.0012124819629669,-0.9828281600218455,-0.49956515331968976,1.3343825559341973,-0.12318891826245085
B1,3,AKP_WEN_Org_3,AKP_WEN,monoculture,Org,WEN,1,1,1,0,AKP,1,1,1,-0.11758736407943178,0.1265581066211744,0.9737678134936492,-0.549384419547625,-1.6716524500212513,4.692095145929231,3.2755789382476292,-0.13640817393466426,-0.44274520113867594,-0.42621985660781536,0.09814847735383411,0.09320445607159308,0.0561385356380249,0.1149230129465402,-0.02855117365783027,0.5844126470926323,0.4768456005952497,0.8144536322149127,0.9529915060126707,0.9893483409407318,0.33461026926080334,0.39577723574483986,0.09409625566109794,-0.32347801794739833,-0.10867445655705003,0.4095738102875284,1.3777186959284982,0.1650639492736409,0.294833868560732,1.8997204147122209,1.0537057878586715,0.3921477247673036,-0.31057085603334456,-0.2652350867861879,0.12844790535106,0.37462962607035644,2.086637315048488,0.22158114661144707,1.0949242547385436,0.16228287258890253,0.19565726721464172,-2.300695707751242,0.8784078503998949,-0.40240454966384975,-0.9741736495346623,-0.9437839859427226,-0.3850872415198287,1.1298523802024787,-0.14768664544429955
B1,3,AKP_WER_Org_3,AKP_WER,monoculture,Org,WER,1,1,0,1,AKP,1,1,1,-0.15541288358727565,0.11673758765948059,0.9804286121790879,-0.5144838401480092,-1.6875423157753457,4.500832970433695,3.1331028437041337,-0.12216804067117525,-0.5145630965660354,-0.4993146093566798,0.07348752910772093,0.08088779713493362,0.026862331169629116,0.08892206947434814,-0.14853101787634226,0.5284125806918138,0.566587723490167,0.8288503921043525,0.8754589283296441,0.9387871244780674,0.31845210179715827,0.35206393155259963,0.0661250795595058,-0.3954105189612778,-0.15165260364098104,-0.456677928726294,1.2879655181471672,0.19017609473758174,0.38633820550307385,2.2667209241054187,1.0719772755529142,0.4418181609025271,-0.40737333890878896,-0.2955394199868751,0.09079491597653894,0.31309674556814326,2.593173672132023,0.17123916766290423,1.108458528451308,0.09868460699546265,0.13202858743599433,-2.687060529791241,0.7315207348935109,-0.47573228923578365,-1.0117256793327527,-0.9830214263410961,-0.6734954687982974,1.2777042778188232,-0.13508011704466635
B1,3,AKP_WNR_Org_3,AKP_WNR,monoculture,Org,WNR,1,0,1,1,AKP,1,1,1,-0.1601140473915987,0.11710149562099148,0.6089408803869871,-0.6237558588583988,-1.8752428260014493,4.630549730401671,2.8557364398540055,-0.14282882439522374,-0.4943193706935367,-0.46458755762587767,0.0937648594612249,0.112081551662125,0.03267019679661737,0.12680503035043317,-0.26206100541294725,0.6032626750539036,0.6005026752007597,0.8754007010359233,0.9188252650508001,0.9188152065970951,0.31361358247146665,0.3800989789760045,0.10417866231929435,-0.4797703128423892,-0.136535925494494,-0.4469862196744464,1.3171381043778934,0.17899783612324507,0.35677748762493044,2.68356751255489,1.1210464722748266,0.4397179589253628,-0.3541702383022822,-0.18541292062716502,-0.1192063017823515,0.3699605526712826,2.6554046105995086,0.2074447167777023,1.184795784415711,0.16002743375894374,-0.08079526028352038,-2.8383909248775794,0.8028256701141347,-0.41626890961713847,-1.0059671589678176,-0.9756899949003396,-0.7005903341901393,1.249239147475929,0.12062211632177391
B1,3,AKP_W_Org_3,AKP_W,monoculture,Org,W,1,0,0,0,AKP,1,1,1,-0.16663980875024617,0.11439198070422284,0.365760961021193,-0.7356164048995217,-1.8027615270345272,4.522070168751762,2.877561754851462,-0.1532265002438423,-0.5586213833538617,-0.6281419211647961,0.038980736747754416,0.06359941687153377,-0.04426558574097572,-0.02348998396793008,-0.46736851636619714,0.35986227089989975,0.38531674443498853,0.7854384073075221,0.8074379578549935,0.8729827480785339,0.24335954072129895,0.2886344811158924,0.03611598478543701,-0.5571155376425578,-0.2370525161172676,-0.4654795109721523,1.2209242039549566,-0.2037602343626906,0.21260826928263613,2.4422351220316574,1.0231170337679822,-0.45202147618466615,-0.49494424859669056,-0.3434477629188467,-0.26754042545691603,0.2282497168008827,2.375200543073547,0.07189143023727021,0.9675033206038222,-0.040700781420514046,-0.45141384725679745,-2.9852935038676645,0.6228388317560364,-0.5419777828434095,-1.0272516787272727,-0.9992970886802053,-0.8238147140634018,1.0793960816003454,-0.12230162988229809
B1,3,AK_Ctrl_Org_3,AK_Ctrl,monoculture,Org,Ctrl,0,0,0,0,AK,1,1,0,-0.12850574494184686,0.12151828451494409,-0.18087733278993268,-0.9116454450017506,-2.1733745569092817,4.4283032442320325,3.1793411497263526,-0.18337089560365677,-0.7534249889131398,-0.9227119591957068,-0.104159314773411,-0.14075129394178093,-0.22820971948304244,-0.34740209944830147,-1.0020315650983256,-0.17557812889021593,0.22800233458549787,-0.4671227968704763,0.5391285472329426,0.4646235393436597,-0.028703595040083334,-0.02755833887014811,-0.1611142431508438,-1.3156408597096731,-0.5109044894030415,-0.5844319304669854,0.6038622302008245,-0.3571183775562622,-0.1623105688256164,1.5119930495313936,0.25121005626506177,-0.5437402452572704,-0.7419644785269792,-0.7729050213943468,-0.6703651837872692,-0.33116109479029937,1.7326367890763983,-0.29616163832275727,0.5977007465768318,-0.3482699505104426,-0.45499437098998985,-4.012184680594213,0.6531359598549905,-0.8336622091318131,-0.28073613704661793,-0.2844424707791279,-0.32518572767054543,-0.9770522213081785,-0.16111987711942793
B1,3,AK_ENR_Org_3,AK_ENR,monoculture,Org,ENR,0,1,1,1,AK,1,1,0,-0.15877355900677462,-0.157764728293528,0.11270442788840816,-0.9940890148039903,-2.240292565945845,4.072762540367631,3.420736473460753,-0.19302100875909867,-0.9834338219128713,-1.1040728395510855,-0.12199228873433653,-0.15401823412544052,-0.23512563984270654,-0.4124512386342935,-1.1962720843320704,-0.2863420678576107,0.24609645655314488,-0.4579621222614787,0.5516933929661475,0.6108374678473678,-0.03874486354658663,-0.05348585459515668,-0.1623504341539169,-1.3370933724329968,-0.5743295797135516,-0.6446552093156005,0.6199955870537177,-0.44553399003196237,-0.22822123456157703,1.3077996733283253,0.25897440983665115,-0.6188801609479918,-0.9787833405797315,-0.8215830195440119,-1.0395103814764217,-0.4228488048846189,2.4339205821971563,-0.3247612031880056,0.5229970608798014,-0.4898159635414302,-0.9402274291039906,-4.069101367787967,0.5831700219726943,-0.9611515694444999,-0.32065591327303045,-0.32875716746415806,-0.29991016525264963,-0.9418284065853995,-0.19448477748370838
B1,3,AK_E_Org_3,AK_E,monoculture,Org,E,0,1,0,0,AK,1,1,0,-0.1371655915224675,-0.13135985937421688,-0.1364641649682343,-1.0341836821311094,-2.177344837628304,4.233724028266922,3.509902752682322,-0.17456364842127314,-0.7792020581485106,-1.0015195297424864,-0.10334667528447275,-0.15536178336875764,-0.2555969844731017,-0.4171714503596323,-1.0212624256152107,-0.21089137393602353,0.1721917255625796,-0.47693812441836697,0.5580767618198441,0.5560450717591974,-0.09408695707031305,-0.05960193578041721,-0.17215876296876384,-1.2858845476938061,-0.5607066177439547,-0.6247256491631977,0.6060208796881504,-0.4440811753200242,-0.30687213101962385,0.7396391133170945,0.1934698404286006,-0.5948217104256693,-0.8761886948232933,-0.8971187475862227,-0.898306443340935,-0.37841151346975366,1.6252906159373457,-0.33509176920210604,0.5211452604933171,-0.3969429834793242,-0.6405529821869749,-3.968198357745922,0.7779328149741745,-0.9241085012811332,-0.3199655440907164,-0.32534165498489315,-0.28868971484722794,-1.0836956824286457,-0.21452926754748075
B1,3,AK_N_Org_3,AK_N,monoculture,Org,N,0,0,1,0,AK,1,1,0,-0.1268458960276324,-0.1214927133263876,-0.1404655736513762,-1.0674347500225994,-2.164303205260482,4.3014314174044115,3.3440633584362702,-0.1646698012859629,-0.8248340177359759,-0.8357133469122655,-0.05887721465730519,-0.08887125727488845,-0.18148689772632,-0.2783093694382052,-0.9265426896091822,-0.09680697175003863,0.29267010488612033,0.48300179100314095,0.7097363172225701,0.6324753789895312,0.03262678343619221,0.06639507082035784,-0.09167592204518797,-1.1657076781142508,-0.4487773156024099,-0.598381348409565,0.7698322572035221,-0.3231983795948091,-0.11693482453236874,1.4848170390327748,0.36620168132100406,-0.5781475202742549,-0.7151105817922636,-0.6789074602423956,-0.71573661962882,-0.21750997789315435,1.8302412415482596,-0.14887518064970867,0.7358965400286688,-0.24891084325545246,-0.4179316651282185,-3.842232293081548,0.8808113534271369,-0.7873981806164404,-0.3079684629574157,-0.3167933702389423,-0.13643295628070923,-0.9914924247200757,-0.16889657548379355
B1,3,AK_R_Org_3,AK_R,monoculture,Org,R,0,0,0,1,AK,1,1,0,-0.14028897526228834,-0.12881442957007294,-0.09919369914000434,-1.0171426094884768,-2.3354292097966,4.276586506039292,3.3733540646309876,-0.1736405954538014,-0.863340622099624,-0.8474717569301452,-0.05826524737543305,-0.09115289429258651,-0.18635487135837792,-0.26524764950507906,-0.9383667071116419,-0.0901606688090738,0.3578999917077435,0.4716049850902889,0.6612706778889288,0.605428106722432,0.02991756829982454,0.08016108395924709,-0.10092099125510627,-1.2465014546777495,-0.4598287559228923,-0.6028308133696233,0.7836943349709699,-0.316880864869612,-0.11124802394295473,1.8092936869389482,0.3958476316465761,-0.5688802707045648,-0.7197090897739259,-0.6373806974932072,-0.6644020182561553,-0.2266182090342313,2.3081357278915844,-0.1715436158545286,0.8000222167040546,-0.2527009119054078,-0.5576341900086279,-3.8354538378915723,0.8261382717646905,-0.8124789932308437,-0.30114203634958836,-0.31184055544572753,-0.1451176224090784,-0.9659253658914642,-0.16791722451115718
B1,3,AK_WENR_Org_3,AK_WENR,monoculture,Org,WENR,1,1,1,1,AK,1,1,0,0.0750174948008929,0.12353364927814828,0.8685416729396963,-0.9412319984983288,-1.5076669007567887,4.419424601456382,3.2175893290548276,-0.17000694578941217,-0.6567351024083699,-0.7905957114666421,-0.03211416206058811,0.07374601473531206,-0.09176039727645649,-0.20161770891907116,-0.6761491377270981,0.17122546814528702,0.2675220258744881,0.4648556141996577,0.804975122050348,0.7893752281654431,0.10874135576007936,0.1422283152831075,-0.03264195227037814,-0.8942605989680366,-0.4008964282388348,-0.5424373174548475,0.8441612485297143,-0.35279924876574775,0.1472345917646334,1.519177492521251,0.550645257602268,-0.47844165972223185,-0.5510464713649003,-0.43584629097943706,-0.4994123037159929,-0.17947204709711648,2.9212677436039116,-0.07952225831229474,0.7440399865573171,-0.11816128641155821,0.08925468583763577,-1.9666014321985128,0.7863632014914832,-0.6316282309159127,-0.2702737006033303,-0.2754291387478201,-0.12321494590880241,-0.9458765532901275,0.19420323013722696
B1,3,AK_WEN_Org_3,AK_WEN,monoculture,Org,WEN,1,1,1,0,AK,1,1,0,0.0703404243474459,0.13566583179871206,0.8696223704656136,-0.8306970830336382,-1.324321752594413,4.582528019041721,2.8963764520245237,-0.16285117031162902,-0.6754368921224866,-0.8072867314200978,-0.050586902570656664,0.0842701488913899,-0.07949471631660424,-0.21385850944242624,-0.7119884748725739,0.08224348648408608,0.22684331339228228,0.46741466807263915,0.7580827520071376,0.7708172073161295,0.11942934907564355,0.1234776416236494,-0.03684204087565855,-0.8668170283344739,-0.38586309378856976,-0.5332916415710791,0.7870129010902891,-0.3437292228483016,0.14141696227583844,1.3740580887264804,0.5571950269354572,-0.48965821293038764,-0.5809321418657454,-0.49112529556992457,-0.5088870876033396,-0.20334774580251924,2.8904100399009223,-0.08723618398256541,0.7091604482628137,-0.13647320042236238,0.19794532457856878,-1.7927601778123015,0.7293583258848427,-0.6083182743595215,-0.23400093548376164,-0.24219802502701776,0.13093635648810395,-0.9215694955616998,0.19673624291812172
B1,3,AK_WER_Org_3,AK_WER,monoculture,Org,WER,1,1,0,1,AK,1,1,0,0.06810768847672674,0.11537599599956216,0.8874421255775802,-0.9142119391463859,-1.534967925715235,4.398125268310974,3.1761483512547555,-0.17563904563760296,-0.6862366668266948,-0.9235931106472824,-0.08235833510751929,-0.09531134741161996,-0.15983727350826682,-0.304935749090178,-0.7803172573141425,0.09780422941238118,0.20126973523853736,0.4361948088702829,0.6654787022206445,0.7091180639943739,0.029721504525209975,0.052569263569661406,-0.09043557004050604,-1.0193002782001757,-0.5018814716118541,-0.5520134303223355,0.6905043457862323,-0.42843287183003115,-0.13766522373884427,1.3437756757988772,0.4266579237761205,-0.45486766981286425,-0.6642394948083944,-0.6588202098928204,-0.6764459129044699,-0.2540383971051607,2.752488827361905,-0.13448080883648478,0.5645318325557817,-0.20690158907861947,-0.09981975630726347,-2.123676189422996,0.6242849453332469,-0.7135662474910203,-0.2494366233639433,-0.2531403672720462,-0.21229916865113177,-0.9302078730804024,0.1995866182667209
B1,3,AK_WNR_Org_3,AK_WNR,monoculture,Org,WNR,1,0,1,1,AK,1,1,0,-0.08460128221428062,0.09600260214895735,0.35329560489921474,-1.0219298752144597,-1.6675626645176518,4.286698087253044,2.785424424848617,-0.18109247296886,-0.8225918961171985,-0.9835621386574944,-0.09533354053411414,-0.10710491388324796,-0.17031050865014133,-0.33610265044384585,-1.01380786083422,-0.056904427337682424,0.05589241504421085,-0.4432942317883443,0.5699750894705778,0.5869397722753996,0.03134451449745883,0.03647806763307196,-0.10556782241014996,-1.1072345585254322,-0.5052767937775683,-0.5958714648904179,0.6517171063686206,-0.430075634672696,-0.12640266161262767,1.7570169881656403,0.4130858616241891,-0.5322630207963293,-0.7244596337621688,-0.6136191432129452,-0.7522277618659825,-0.27291009509551,2.528116115315171,-0.19233598722938247,0.5471899578664484,-0.30780388496378486,-0.4371672885650215,-2.6600178528794465,0.43711703979256533,-0.7654019262179009,-0.2949933264599749,-0.3020619803756548,-0.23869965786438838,-0.8827736623765465,-0.12291439547346629
B1,3,AK_W_Org_3,AK_W,monoculture,Org,W,1,0,0,0,AK,1,1,0,0.06308121029889505,0.13574994012865832,0.48973689026588035,-0.7792185758007314,-1.67155216351683,4.689866748049514,2.716273029414555,-0.1644622263405684,-0.5784137999736206,-0.719144173288555,-0.06644187635637144,-0.09812158916997636,-0.13078139249623952,-0.252295637230432,-0.6779068089058318,0.16013866070146868,0.300980528908954,-0.43019165428483347,0.6813637875719581,0.5529233443046052,0.0435559304946332,0.07737671587998418,-0.0960499471142083,-0.982794410847905,-0.43445883525780826,-0.5235693836249669,0.657205508388827,-0.3546373526777288,0.12708509270275728,1.1815029843628633,0.34027026467621796,-0.44376619243129334,-0.46171466676718215,-0.5758415133133568,-0.3940567156330146,-0.2032993599264497,2.2349546702041856,-0.11862463931247491,0.6527716104484391,-0.12924569728775398,0.2757037777938246,-2.404057481370243,0.5829416822247402,-0.6590348524697507,-0.24155518369644385,-0.24236630035796297,-0.221667581289659,-1.023432384738247,0.14336140408259732
B1,3,K-Fib_Ctrl_Org_3,K-Fib_Ctrl,co-culture,Org,Ctrl,0,0,0,0,K,0,1,0,0.04434874127307327,-0.11775117585648986,0.12741929331308222,-0.055253953466492034,-0.8716895457196518,0.02906785533632532,1.4178479549304202,-0.12163873197414635,-0.30466396466177625,-0.16650738838640342,0.05102817042212281,0.045075125028360585,0.12253474545523949,0.07993501325616917,-0.5744732214347293,-0.1426457969902975,0.6268556953377151,-0.2636661523868485,0.6565048995236696,0.6054965964162593,0.3933563677586229,0.2428188441641051,0.07043538908379307,-0.4611073190076792,-0.1295560658248015,-0.3478179530875866,0.7053470261836181,-0.15841269451549508,0.44028459732295033,1.0231703107010461,0.7846730588951716,-0.3664583943954772,-0.2650972232389959,-0.16482313388089942,0.45540589661661807,0.22925761069229206,2.9707397327521265,0.2716790457232048,0.6117836314192379,0.19406474087555506,0.5167721264887688,-3.1471079171121916,0.5251672323362693,-0.42712913809152925,-0.19258567765247492,-0.2074628073151595,0.3556484695169728,-0.9097064962734296,0.16497103707059987
B1,3,K-Fib_ENR_Org_3,K-Fib_ENR,co-culture,Org,ENR,0,1,1,1,K,0,1,0,0.05308532424242688,-0.11959969851623761,0.27174086626835775,0.10090456089680519,-0.9061028477719114,-0.039410054749038026,0.9229792590393507,-0.13288935847979513,-0.37432840201956485,-0.08640319914032328,0.11309047778792947,0.08423781252635237,0.2878479246620603,0.19081967919547502,-0.5721649609591567,-0.15369667064633033,0.7747421885413345,-0.16466931751377567,0.6598774146998431,0.6547520458659631,0.5978223501085307,0.36307673789868833,0.1912394523485543,-0.46480580855645415,-0.12575842879189297,-0.3012836424501481,0.7790968954937443,-0.1105529203067134,0.5995390680955096,1.4518114758995049,0.8819248810320318,-0.33399269268358395,-0.255774356150012,0.13381488362495986,0.4879820626167069,0.34740902625580805,3.7160049562290096,0.4336731107829437,0.7758025981992125,0.2771046502631273,0.8096511366968282,-2.621233899210299,0.44597636011819003,-0.3753913991608612,-0.2005817846998037,-0.22085188151739302,0.4691020061056712,-0.9812812901662088,0.09683433024044164
