batch,barcode,genotype,media,replicate,culture,condition,ligand,inhibitor,A,K,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_pS6_S240_S244_2,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B1,59,A,EREG-CA3,2,A_EREG-CA3,B1_A_EREG-CA3_2,EREG,CA3,1,0,0.7388851433807784,0.421563034275867,-0.37195461502111515,3.341850840846038,-0.6407174402763179,-0.5212616528836391,0.5961884215874801,0.1424924459648409,-0.30374506208369445,-0.1879615912900439,-0.18505242544690992,-0.3388736247717396,-0.2963254923060687,-0.35239698138031283,-0.317789487413655,-0.5030745869045179,0.15228218411539562,-0.16685093887851507,-0.06650447131383636,-0.15774887412158103,-0.3921524036334244,-0.32869959430059675,-0.37568918040590193,-0.6612579264738627,-0.47705578913827446,-0.408379954171957,-0.2925196234016431,0.37233622655764753,-0.05927879660991531,-0.23459465791605652,0.31695640238051237,0.08645694492222042,-0.16078331875128254,-0.1626513521550447,-0.4737677015993513,-0.4452531103583075,-0.3241597853831843,0.41939424727145647,-0.5160029302961587,-0.14488515089225165,-0.14497828056364723,0.03601995913915452,-0.607275176128701,-0.18252822177205824
B1,59,AK,EREG-CA3,2,AK_EREG-CA3,B1_AK_EREG-CA3_2,EREG,CA3,1,1,1.3790049618876403,0.5217801186752944,-1.0250476985774113,4.381785350768764,-0.973211959023346,-0.5654993124687848,-0.4849277981105598,-0.2015033990510128,-0.41625229201761393,-0.2503652909536173,-0.36606097971616847,-0.3188107238233038,0.6678965636835439,0.4358932529825553,0.3719759342906557,-0.5573516726994487,-0.29105048205531037,-0.27355928861237433,-0.5738243374239128,-0.35858903506787587,-0.3948867979108292,-0.26092234382298757,-0.433678737658015,-0.7761289148208884,-0.09595732196384452,-0.6114212052825124,-0.3336043027191622,-0.34852910934391385,-0.2850107629031926,-0.36503839737073757,-0.16341437690573837,0.8366932959340523,-0.4047502757578156,0.1922319529361346,-0.44771377879223323,-0.5458360820753173,-1.2540269517358156,0.09468560331893713,-0.866376084268825,-0.7391504266344777,-0.7350930904415497,-0.4807269794616832,-0.6606843967446369,-0.25142478951713737
B1,59,K,EREG-CA3,2,K_EREG-CA3,B1_K_EREG-CA3_2,EREG,CA3,0,1,-0.38690520383793825,0.7239552245192915,-0.3172229180054774,-0.19103882173416015,-1.0933726183708,-0.8603159491442205,-0.3729469874145039,-0.35583333774442394,-0.43344809696515474,-0.49278758612991475,-0.5002553314723105,-0.6645455599558403,-0.45435085813456005,-0.9568529989100528,-0.6482980177959995,-0.5287486066746836,-0.3834783916323554,-0.5076667206554089,-0.6831249550756936,-0.5219931814885198,-0.8368461350831214,-0.650719200741471,-0.5673574463178432,-0.9000066347567773,-1.0046041383638045,-0.7732889443207048,-0.823608451858614,-0.26512761076018593,-0.38355352624196715,-0.6906372114233215,-0.10042566487350894,0.33023980545069315,-0.5118313736081629,-0.6030436740176761,-0.698666755375803,-0.7007444727829639,-1.1422763286984257,-0.2297447408578263,-0.8322988406739102,-0.2526439608067151,-0.25275131098299636,0.07841337951293884,-0.887347982659629,-0.33495041447056195
B1,59,WT,EREG-CA3,2,WT_EREG-CA3,B1_WT_EREG-CA3_2,EREG,CA3,0,0,0.11046819257440756,0.1949061374098684,-0.4278992067265688,-0.14265504173706023,-0.3205599157155819,-0.3003974159194362,0.15297194620587523,-0.12274477946511561,-0.27468040056944926,-0.1864228379490679,-0.14795459821856285,-0.22830387075651531,-0.18372530823690572,-0.3800389065982379,-0.2811753335350539,-0.35704389241720996,-0.15215301088576053,-0.207152463432261,-0.1797703844134381,-0.16271779030655933,-0.2897397484611053,-0.32897599128976984,-0.2514324621408839,-0.42687108942843044,-0.3272040293517581,-0.4191414797317844,-0.33949035111501996,-0.08763704491053234,-0.19219707811818568,-0.2579079381134904,-0.08776974534787645,-0.10520942676272059,-0.20790225038909518,-0.16990709828818193,-0.4277303872466175,-0.4190951381717206,-0.2905200009343968,-0.035621001419061465,-0.2498326485319081,0.009592278504554316,0.010847759638085111,0.07278668762835361,-0.5211771367836684,-0.17709082738256415
B1,60,A,EREG-CA3,3,A_EREG-CA3,B1_A_EREG-CA3_3,EREG,CA3,1,0,0.4097190948161025,-0.09228743140115497,-0.5278521102146521,3.98506622222627,-0.7563903334172953,-0.6509248996782707,-0.24887706325872583,-0.1786191415321833,-0.38357596298142754,-0.3000181224037929,-0.27538531269786454,-0.3413635095144185,-0.24879230513851966,-0.2596887348551031,-0.27398863499545295,-0.4947886297446261,-0.168832063093387,-0.23215889363097608,-0.30722109792453456,-0.2411074120263274,-0.4525741191703151,-0.3393166847412257,-0.475928346047496,-0.7204003555314002,-0.10332225456612112,-0.4723119922150961,-0.32173984627131413,-0.09091260165073022,-0.25085792480842833,-0.4030503430903477,-0.11387964114031957,-0.04702124383400057,-0.29173455225938566,-0.20981221054920537,-0.4696848640821396,-0.6669145228289207,-0.6949716918680461,0.140852966656953,-0.6314233593682588,-0.21367377766685566,-0.21620390070593729,-0.21738587928552972,-0.34734315046238456,-0.2688452722183677
B1,60,AK,EREG-CA3,3,AK_EREG-CA3,B1_AK_EREG-CA3_3,EREG,CA3,1,1,1.5857865317936697,0.4960795122352951,-1.0806664349987747,4.499685720230663,-1.1435347242778913,-0.5957409527498985,-0.5295689814125861,-0.253681790722712,-0.439907351301283,-0.2890760926885446,-0.44624707036785344,-0.37558232477305514,0.7366306073299689,0.4949516940819846,0.4463083725406242,-0.5752331023044994,-0.35621133424289114,-0.32726667181610286,-0.6004450985244099,-0.39960018669857517,-0.41238052963092164,-0.27696755901071596,-0.4868238724955761,-0.8017051702084907,0.18144592951263938,-0.6015387626964523,-0.34227624471280116,-0.3741897970968788,-0.30130037330913845,-0.42148454091147153,-0.20925586967537502,0.9534131889031103,-0.4533886643035317,0.22508374814117835,-0.45860587600780733,-0.6460859937947244,-1.308667843631854,0.11286994525562338,-0.9143807444399672,-0.755501978948648,-0.7564648578085476,-0.09890105004530608,-0.6814444621061277,-0.259279584704846
B1,60,K,EREG-CA3,3,K_EREG-CA3,B1_K_EREG-CA3_3,EREG,CA3,0,1,-0.2991121667323988,0.15865521856842038,-0.49722421792800187,-0.3132536802773291,-1.2395375779284021,-1.5716150448688637,-0.5873120994954559,-0.7053358260610436,-0.7994807186448198,-0.8996528483216987,-0.8386534463272934,-1.2644296245330058,-0.8680649914032125,-1.5873245637840148,-1.181098167480152,-1.1208548608669597,-0.7065635296740554,-0.8108858597274095,-0.8975075377493127,-0.8727621160788386,-1.4438381443644455,-1.0621677080091196,-1.069581716674512,-1.5052737215527145,-1.178641492174894,-1.2510441355029664,-1.3031799464279543,-0.5171690193676642,-0.6781821298482936,-1.113712097963849,-0.32265969619748974,0.0938127037642548,-0.888721207650966,-0.9918383072173256,-1.1773315565202773,-1.1377937346439504,-1.269894628163555,-0.5523966551591067,-1.263072159922817,-0.22234194388466486,-0.21903007168730232,0.164367733049318,-1.1885492303492147,-0.5445275045716735
B1,60,WT,EREG-CA3,3,WT_EREG-CA3,B1_WT_EREG-CA3_3,EREG,CA3,0,0,0.0741859110021016,0.11904063807326967,-0.42910778569929775,-0.17611447314048945,-0.352841076173687,-0.3527266511097303,-0.10214623771421182,-0.21396001588829575,-0.229412962591246,-0.2259301756189819,-0.23666481376591886,-0.12859034823175966,0.057836683668821186,-0.14353542095384242,-0.15471039584936946,-0.23676359852028803,-0.21248244855196907,-0.22466489608323578,-0.29106232196466086,-0.26576889854231417,-0.20675028518451471,-0.2746615439283637,-0.23910994642400607,-0.3511703347027235,-0.23129873650276678,-0.3902896681046234,-0.17068454121744506,-0.18091587249140342,-0.23333032742875387,-0.36953414496870535,-0.23486417783281927,-0.04223581473077907,-0.2930167862044556,-0.1437590795205996,-0.33317131244806036,-0.381600322101239,-0.3993686560049982,-0.10539685075423022,-0.3731683631537332,-0.04401148667727056,-0.044790490395089116,0.10109819364400692,-0.3637502182190907,-0.1810244389474106
B1,61,A,EREG-CHIR99021,1,A_EREG-CHIR99021,B1_A_EREG-CHIR99021_1,EREG,CHIR99021,1,0,0.6513428282638186,-0.613613666867653,-0.8403998668018089,4.300936913021728,2.073328553159505,-0.7284350716775939,-0.7815439438397553,-0.37636766577533143,-0.38052356329964504,-0.4601835753861878,-0.48451015854980145,-0.410658138192813,-0.36585419422202714,0.4994526435326529,0.37832016386932327,-0.4085929140929861,-0.2664124502381919,-0.35076902503937174,-0.696994702552726,-0.3426465553391044,-0.4588027906196403,-0.2855227077541287,-0.49719593524476813,-0.6620553489426003,0.8307182621398723,-0.4697414429338913,-0.37064078161636954,-0.3708832329118943,-0.4334829349381404,-0.6293717966625301,-0.4048776058044589,0.4137693681089553,-0.4845500503975715,-0.21347478766382838,-0.45102415950029034,-0.9347825127267819,-1.072163464966322,0.08971039719774264,-0.8616891139732303,-0.2849959649188214,-0.2858613232700724,-0.2927706519684288,0.5508043268603026,-0.3822355702078857
B1,61,AK,EREG-CHIR99021,1,AK_EREG-CHIR99021,B1_AK_EREG-CHIR99021_1,EREG,CHIR99021,1,1,0.8515978436860745,-0.3790162173034563,-1.4014161149744249,4.479956464529596,2.116482543763318,-0.8660164641289058,-1.2137201775080413,-0.5828347968351539,-0.666038756330265,-0.5586058343372944,-0.8867857512244566,-0.5143689904381618,0.6160966023328164,0.5848155215448827,0.38765107577993774,-0.7595588325578464,-0.6341039961964889,-0.5464233709525063,-1.0537332632600136,-0.7858727894778684,-0.5292675488867812,-0.3257242481181452,-0.6104223666182866,-0.9913406091152741,0.3226134468738165,-0.8602672723922584,-0.4907366446828729,-0.8471877693522776,-0.5985050538647415,-0.8169857472330375,-0.5516986266023092,0.9158240424786083,-0.7882576070731658,-0.28788997170337566,-0.6315282656123823,-1.1888386107235063,-1.6354638980157314,-0.16750799994271712,-1.2468538421633761,-0.8345453851350852,-0.831535361529752,-0.1583833946761626,-0.8546800269856313,-0.47461651609576255
B1,61,K,EREG-CHIR99021,1,K_EREG-CHIR99021,B1_K_EREG-CHIR99021_1,EREG,CHIR99021,0,1,0.38449800746434737,0.08163299955741381,-0.1847126726285822,-0.19725101209150794,-0.6953079415483353,-0.7274526076140121,-0.7997054874863633,-0.525018960383069,-0.5033295420969953,-0.6221407742480084,-0.5398673073058595,-0.2616744997518467,-0.17837783156835685,-0.2859877244197571,-0.2979518877544632,-0.5149335281704716,-0.4623378069963837,-0.5998423661790182,-0.8289163537412783,-0.6431772023539315,-0.2775924385943089,-0.34763248543691533,-0.47650937011529443,-0.800059100346529,-0.3499713633893899,-0.6614704142221282,-0.42102113745902986,-0.6006119851806873,-0.5514988870144687,-0.9424807749453432,-0.33739388621158384,0.5499573745805771,-0.638299392156272,-0.4382981021010247,-0.46512245965609517,-0.9517520927397661,-1.2985408536763596,-0.19229487471802903,-1.0679371760749157,-0.37664346602182014,-0.37469058358096147,-0.25845126707604865,-0.325748012874004,-0.48820261225937894
B1,61,WT,EREG-CHIR99021,1,WT_EREG-CHIR99021,B1_WT_EREG-CHIR99021_1,EREG,CHIR99021,0,0,0.38676302081047154,-0.07641451394969323,-0.5414247759113712,-0.16879197885632174,-0.7836978860610281,-0.5298634000258613,-0.35235653541858797,-0.2458058446175128,-0.24105368109844585,-0.22613262290578556,-0.3042151268973592,0.23874188712587435,0.18371791206509358,0.3134147637926279,-0.1972956113615778,-0.2180242092820245,-0.18719733826444335,-0.19552553921014307,-0.3346523949933721,-0.26801259179439557,-0.245506955142857,-0.17246265764718097,-0.26975604448175433,-0.4082159442144698,0.16770778158885558,-0.35006437722786826,0.16636634490361507,-0.15316173417577925,-0.2884962234682426,-0.40644378068431125,-0.32877813321365573,0.24855539854964753,-0.3182523630800754,0.1242305768172079,-0.2769211406318633,-0.42107565700951044,-0.5856642805007213,0.050984562504974906,-0.4534060216882787,-0.06324983779709292,-0.06275378626419617,0.06350281254110919,-0.2711416780218958,-0.297527913732207
B1,62,A,EREG-CHIR99021,2,A_EREG-CHIR99021,B1_A_EREG-CHIR99021_2,EREG,CHIR99021,1,0,0.3408022067528575,-0.6451205307070635,-0.5071009636125601,4.056046519069403,1.798793867773345,-0.8064118670532127,-0.9487123415505453,-0.5046592651444967,-0.42755177903242286,-0.6498040326875354,-0.6482866044470096,-0.43674237766172913,-0.4354506146347857,-0.45266641485118175,-0.32992710738797293,-0.48778331599356706,-0.32035316434395766,-0.4166018329440934,-0.7431877027773176,-0.43275672016982814,-0.528321196933823,-0.33895851849907377,-0.5804760537400453,-0.6813271931729759,0.4529189326783607,-0.5561663456506268,-0.4595751827237255,-0.5166242047673822,-0.5836360078657676,-0.8728850407169508,-0.5118985328077944,0.13593735670233703,-0.5963755611355119,-0.2850657412452374,-0.526533740274624,-1.1782435682412034,-1.167359868699412,-0.13687837847265547,-0.9890764923459647,-0.3181164623679737,-0.31872119362217294,-0.9257995878586032,-0.5159140026514828,-0.4083524863596143
B1,62,AK,EREG-CHIR99021,2,AK_EREG-CHIR99021,B1_AK_EREG-CHIR99021_2,EREG,CHIR99021,1,1,0.6303695666304446,-0.36598770031882744,-1.16817811293844,4.328684008266624,2.227190496292649,-0.8850286408497741,-1.4335409457083106,-0.6590146422417511,-0.6946039869840612,-0.7100069362349273,-1.082512039862513,-0.5185892271497039,0.3900046103827059,0.46056692955749834,-0.3506509953931647,-0.7610339977019667,-0.6791098824286015,-0.6145728751576618,-1.1180152088468776,-0.8664714561672332,-0.5580983303389736,-0.34342332502397815,-0.6558206111604648,-1.0022324025317428,-0.15409846754191747,-0.9387079555397313,-0.5401597885555132,-0.9558974352650654,-0.6745376739881689,-0.9754686375130137,-0.620297442247844,0.7383137736447245,-0.8825079658954593,-0.3200953673384688,-0.7128055072325356,-1.372641616895407,-1.6841524364448717,-0.24921547526213705,-1.3032644657948351,-0.8385248463830259,-0.8346239583203161,-0.705366123692015,-0.8202776590393507,-0.4898898514533277
B1,62,K,EREG-CHIR99021,2,K_EREG-CHIR99021,B1_K_EREG-CHIR99021_2,EREG,CHIR99021,0,1,0.5126378499482059,0.30016108528416585,-0.0847489253629006,-0.167668588663803,-0.6232055908879579,-0.40518870809599156,-0.5677020810869513,-0.3371866627512428,-0.29614918623850983,-0.4245387749325273,-0.35144431045840974,-0.11596620063155111,-0.10518456779581123,-0.14552232027885353,-0.13128163591715092,-0.2719167988842782,-0.29724459437990747,-0.44320216561932935,-0.6486182703779974,-0.4196506540031838,-0.12959915874056077,-0.17831480433194166,-0.2519472637564151,-0.5884482282973336,-0.38309894215479084,-0.47245662785248926,-0.24019976468499332,-0.3831751255570252,-0.3956168824880416,-0.6855670362010309,-0.1544736323258746,0.6677351406266415,-0.43991992598755086,-0.29075204395990456,-0.2869832945259062,-0.6935337646397128,-1.1213412126416564,-0.06470018391589061,-0.8421504078501774,-0.3566979093928224,-0.3546555621619539,-0.22700629978956458,-0.32207306892327653,-0.41427346928926356
B1,62,WT,EREG-CHIR99021,2,WT_EREG-CHIR99021,B1_WT_EREG-CHIR99021_2,EREG,CHIR99021,0,0,0.2726526196684351,-0.10418801197366422,-0.3831153714145188,-0.17001325728068853,0.867611288459015,-0.5011483271819517,-0.4387979150739731,-0.2510236254020399,-0.24061806699018629,-0.2756173103557853,-0.3388310199481009,0.28729943133730557,-0.21623345198185223,0.3389873727094824,-0.2255522343123823,-0.23053617724199793,-0.19558584436474244,-0.20883328191578368,-0.3687876249191575,-0.25420884255925164,-0.2940992505729502,-0.19347695167022522,-0.31312568963968707,-0.4330693357468821,0.19209754939505028,-0.3481854467999651,-0.2249600550922346,-0.22257763506771905,-0.32208969246488417,-0.4635765431265434,-0.35392914994133196,0.24995019704190335,-0.3317449365230336,-0.14358636998341706,-0.29574485231067876,-0.5324432518504392,-0.6289276850880997,-0.06660931017588306,-0.418969616582408,-0.0987685395332558,-0.09804951594514766,-0.3775521373253432,-0.31382973896441874,-0.2928237319713236
B1,63,A,EREG-CHIR99021,3,A_EREG-CHIR99021,B1_A_EREG-CHIR99021_3,EREG,CHIR99021,1,0,0.27334109412428353,-0.8401246537917151,-0.6219026064184454,3.991851611483504,2.176268078933019,-0.8009478122437823,-1.1075485249746628,-0.557709667086025,-0.5089475204370318,-0.7781752893834207,-0.7856426469876493,-0.4421609808433447,-0.5141462234778749,-0.4666407887593675,-0.3086221780911551,-0.57019070231825,-0.38258813439360073,-0.5040640977863637,-0.881063870473229,-0.5391887191625796,-0.55089509945701,-0.3247034792554148,-0.6342276420714327,-0.7616594085341799,0.31376927018410494,-0.6605367503158295,-0.5073473450220798,-0.7014669994533013,-0.6619932226127029,-1.0080053239017248,-0.5756158554091121,-0.13076489241792846,-0.674554499945581,-0.36082138960300125,-0.5868002380118594,-1.2987865318269147,-1.2305237878234196,-0.16674273823860855,-1.1105791785211903,-0.32237334811833335,-0.3230262014928429,-1.0753452009433386,-0.5578590114952022,-0.4511222304733524
B1,63,AK,EREG-CHIR99021,3,AK_EREG-CHIR99021,B1_AK_EREG-CHIR99021_3,EREG,CHIR99021,1,1,0.6431864763944741,-0.4489773825711525,-1.175485683863219,4.292405018244912,2.250598175949987,-0.9005954033673612,-1.4436187612268963,-0.687605948815111,-0.7191744173127554,-0.7356615993594269,-1.0847710271271191,-0.5354362194476365,0.37922384969779555,-0.4717755310371452,-0.35692926654706053,-0.7845145377220488,-0.7084283945999925,-0.6215237933127358,-1.1259710020069589,-0.9045561855512688,-0.571942180662377,-0.34161461614726474,-0.6779466696340345,-1.0272181573486419,-0.16988791214422586,-0.9872104454119959,-0.5571288372601667,-0.9830654773846801,-0.6886079162656764,-0.9929087418565231,-0.6490547500783386,0.6488434772686364,-0.8927907036127544,-0.3316978735021437,-0.7225546651585044,-1.3613365381713074,-1.6869909626222874,-0.25349519034295653,-1.3280246343103823,-0.8603751621638147,-0.8585400593153927,-0.7237057016971735,-0.8418312936692417,-0.4969457460815374
B1,63,K,EREG-CHIR99021,3,K_EREG-CHIR99021,B1_K_EREG-CHIR99021_3,EREG,CHIR99021,0,1,0.5337220417130978,0.2602621379401969,-0.05847731995721096,-0.13973113527595746,-0.6084387500372216,-0.3991200633094357,-0.6008218119477445,-0.35734034677200244,-0.28795643429117423,-0.4296954475619462,-0.3449167652274341,-0.1740441568034965,-0.09536574372812592,-0.15816240785803204,-0.16021869414737497,-0.30519247062275545,-0.29586375756924665,-0.4517157505286056,-0.6547537411407676,-0.4522912950949909,-0.15579938691507117,-0.1843180287365054,-0.28535274571628233,-0.5865683592888253,-0.38448146958904594,-0.4678026854585905,-0.24874760648407407,-0.4292610471131906,-0.4208947359920108,-0.7366770524772724,-0.19260259321874867,0.5783455648155491,-0.4656945874981996,-0.2787547409858025,-0.2996918736475378,-0.7089872418472039,-1.1929387499152033,-0.06163032366245568,-0.867180773829212,-0.3523086761169367,-0.35219537167522585,-0.2576145891493593,-0.3291170877532058,-0.4336606340931219
B1,63,WT,EREG-CHIR99021,3,WT_EREG-CHIR99021,B1_WT_EREG-CHIR99021_3,EREG,CHIR99021,0,0,0.43706142124953373,-0.27058408946661566,-0.6330882501915213,-0.19649298501002,1.4304234751702432,-0.4980982303610265,-0.5133395251227009,-0.2657888929322482,-0.26118210188924984,-0.2949416835816801,-0.379629244392528,0.28959388133862907,-0.22429059119455902,0.4057847533486118,0.2435940522265204,-0.2301916056487165,-0.20570227685645703,-0.21844153919874013,-0.42887448310910614,-0.2783004130092358,-0.28925760160599046,0.1786574378867395,-0.3173700424717491,-0.4537633692556878,0.34446332631046706,-0.358849696179901,-0.22070592128572739,-0.2817054220350992,-0.3202732188969098,-0.4664591969698643,-0.36172778050555576,0.23595535384862618,-0.35833693717509296,-0.13536210861544856,-0.2929853171673176,-0.5502343300646111,-0.675074875842025,0.05770582887414711,-0.5497597842789945,-0.09616035807504494,-0.09627904947371267,-0.26589391916547805,0.32731799660963795,-0.30402271403318265
B1,64,A,EREG-Dasatinib,1,A_EREG-Dasatinib,B1_A_EREG-Dasatinib_1,EREG,Dasatinib,1,0,0.6849718057811518,-0.04992020743018446,-0.34087032337258955,4.453581743495157,-0.7224291173111361,-0.46427553305709995,-0.37203287616139613,-0.15890424999529149,-0.18078984755809901,-0.24376540575804623,-0.33857748638886925,-0.34055551973440745,-0.26285436417544494,-0.27579711077729724,-0.24161468160713317,-0.3659656496949115,-0.1613293550455276,-0.17852854743116625,-0.3420782791627104,-0.2006098398741377,-0.3632294272749991,-0.24253104427948338,-0.3926716697457381,-0.5449823913493947,-0.09709687373233247,-0.33044819620549565,-0.3002708518911285,-0.06405575554434055,-0.15691379781748033,-0.3534923734540885,-0.04436767747823585,0.29177562139518687,-0.20067630435169287,-0.14827371118118543,-0.3253204969502738,-0.6298452564186299,-0.35613223186570153,-0.0546865892405736,-0.5151310438165794,-0.2001213627903953,-0.20102651907770971,0.04074061722368529,-0.34167641833388435,-0.15605815917634658
B1,64,AK,EREG-Dasatinib,1,AK_EREG-Dasatinib,B1_AK_EREG-Dasatinib_1,EREG,Dasatinib,1,1,1.2921474258407821,0.3160430509748581,-1.0086152507618271,4.675892090245628,1.9685867125554897,-0.5526258961423545,-0.8232596246207455,-0.32164589007452393,-0.4049224319957784,-0.32089713505024786,-0.6814317334480656,-0.46795528410990367,0.5095279261802541,0.6443467986974633,0.5775488232846407,-0.5200466409700639,-0.4257822534366875,-0.34585447691688986,-0.6944279588452185,-0.43438297067532106,-0.4352812787701207,0.329160779610094,-0.4712155253672685,-0.7614398941616339,0.47788479696058556,-0.5551913407033108,-0.36265486563119786,-0.47200646615672603,-0.33543038418726256,-0.5192885611755355,-0.23447080015670876,1.0522845698969114,-0.48884202264161425,0.22055086351200115,-0.4231252739987446,-0.7054941987742875,-1.3216138347803075,0.09644284035900123,-0.9294304566369389,-0.8084799917278519,-0.8057392076069919,-0.11270941012347781,-0.8078599750884654,-0.26193525022253605
B1,64,K,EREG-Dasatinib,1,K_EREG-Dasatinib,B1_K_EREG-Dasatinib_1,EREG,Dasatinib,0,1,-0.32698402766431606,0.23953037119259796,0.0279988500732173,-0.1890831486320747,-0.8767249123974512,-1.1006234552709395,-0.7603727311025142,-0.6082595345389992,-0.4635016028646737,-0.7767168047146185,-0.7130096589237125,-0.7732498713034871,-0.4797434649904788,-1.0043306970831283,-0.7101430018019139,-0.638361709375079,-0.5675526734024391,-0.6417418291422039,-0.7960067082789413,-0.6835948553181178,-0.8631161418390937,-0.7384219003263579,-0.7600676448860795,-0.9866560547038615,-1.0433016006454883,-0.862260782179218,-0.8595982075323005,-0.5452544681308301,-0.5493524330593368,-1.0607013253221687,-0.26237013454905667,0.21042853911691067,-0.7019249261362305,-0.7617146762783963,-0.7817913814364097,-0.9016097139701491,-1.2235611648808362,-0.4687493033025003,-0.9888718389651765,-0.3370803294502892,-0.337305655568176,0.07932834478769799,-0.4680390419826789,-0.42614996758338203
B1,64,WT,EREG-Dasatinib,1,WT_EREG-Dasatinib,B1_WT_EREG-Dasatinib_1,EREG,Dasatinib,0,0,-0.131856385014698,-0.27315549497198016,-0.4170648673327226,-0.2898025907094079,-0.5971416114289888,-0.9853471584229312,-0.5116526916337782,-0.5253578107816066,-0.5834961633972379,-0.6215890587387888,-0.7113783187371264,-0.8665554614968564,-0.6832946560104445,-0.9218387520160685,-0.8234994646121737,-0.8158203060884387,-0.5746693569589347,-0.5220323625260833,-0.5200247607116529,-0.5966181675164077,-0.8701876153041714,-0.7716096852318152,-0.8317995282086067,-1.0996377385007226,-0.8061951521735142,-0.7871668588256961,-0.8442443104075676,-0.42539567560849295,-0.4869308963767174,-0.7899472504760849,-0.3430546797469053,-0.25270333226287145,-0.593693508331823,-0.6127111929157,-0.8332804392411394,-0.8258855364989227,-0.3721592871059009,-0.44869322932532496,-0.710206660505382,-0.18907504831861072,-0.18656868541820928,0.23042065008140597,-0.8887196149305893,-0.3713769445966081
B1,65,A,EREG-Dasatinib,2,A_EREG-Dasatinib,B1_A_EREG-Dasatinib_2,EREG,Dasatinib,1,0,0.5769054394634767,-0.17906617591032076,-0.34149540867797895,4.520604717081743,-0.9594704095496824,-0.5062425872917496,-0.5988438659350837,-0.2075304815078595,-0.2181422960052921,-0.33464292606973833,-0.4698197783625021,-0.36577112700313846,-0.27469786051950784,-0.33657554971391745,-0.28640509303401607,-0.3691408177653241,-0.1856116952722066,-0.2356737880921559,-0.5343387877133532,-0.27030391664880066,-0.4135693143611638,-0.2883447692884768,-0.44203490936418044,-0.63496312712201,-0.12964617714681617,-0.3989363031935774,-0.3444338060860291,-0.22632954266534958,-0.27675006338805447,-0.5529601973737085,-0.16788810614254776,0.22036967036005087,-0.2687179491366459,-0.17400133537710893,-0.35945661125889405,-0.7957067600604973,-0.5760885730131525,-0.07470536209731796,-0.5718665324450151,-0.25653050648243203,-0.2621269559869885,-0.15502029769692538,-0.4196008185188224,-0.18469665175612854
B1,65,AK,EREG-Dasatinib,2,AK_EREG-Dasatinib,B1_AK_EREG-Dasatinib_2,EREG,Dasatinib,1,1,1.3646628261135367,0.36674614580266673,-1.0697420652996623,4.737756639061336,1.655604287987784,-0.6000643054806531,-0.8785978973417587,-0.31300607903903216,-0.39976212541172906,-0.28710863545816007,-0.7111145349841994,-0.45849722071948124,0.6179057185350054,0.6859593105468321,0.5996310726128748,-0.5135003356885736,-0.3968767999431993,-0.31879823276448005,-0.7659374387325765,-0.4535317814011984,-0.4170554733273356,0.30719492289826555,-0.4743968413168986,-0.7493814431948883,0.7223875676749467,-0.5456376581351305,-0.35058055357665874,-0.493361392499736,-0.2854123826721574,-0.5669032515456291,-0.24184802240540493,1.2837883092434001,-0.4829174848258185,0.23450578278275241,-0.4412509863227075,-0.8063088433778755,-1.3638976085698955,0.08667510061185622,-0.9493888841607128,-0.8239510699205218,-0.8217168067981446,-0.04868365383552148,-0.7833737724053287,-0.24633389206616116
