ident,gene,coefD,pvalD,padjD,coefC,pvalC,padjC,mastfc,alpha,ref_alpha,mu,ref_mu,mean,ref_mean,log2fc,spec_h,spec_d
RSPO3+,BGN,3.619936255,1.5227E-33,2.13361E-31,-0.073585739,0.748524361,1,0.715278207,0.262886598,0.028950863,2.421091366,2.584816852,0.493606406,-2.525405842,3.019012248,FALSE,FALSE
RSPO3+,ADAMDEC1,3.613044922,7.16562E-75,4.18353E-72,2.019207582,1.73765E-14,6.24307E-12,5.497440387,0.860824742,0.118592297,7.306865863,6.36772361,7.090657318,3.291806263,3.798851056,FALSE,FALSE
RSPO3+,DPT,3.604119965,9.40764E-55,3.21512E-52,0.741611189,8.976E-05,0.001971343,1.869053419,0.484536082,0.023240372,3.770059409,2.968678535,2.724735797,-2.458518449,5.183254246,TRUE,TRUE
RSPO3+,SFRP1,3.549409389,1.46451E-30,1.75391E-28,0.200230536,0.36065791,0.680244803,0.733090253,0.319587629,0.010092961,2.748507249,2.355115306,1.102792255,-4.275298305,5.37809056,FALSE,TRUE
RSPO3+,FN1,3.509218847,1.28345E-51,3.74661E-49,0.559340958,0.000745172,0.008924227,1.153207196,0.505154639,0.047941567,3.371069693,2.64402179,2.385867154,-1.738541915,4.12440907,FALSE,FALSE
RSPO3+,PTGFR,3.482306021,1.49511E-12,6.0373E-11,0.211755691,0.566427462,0.922932415,0.214560437,0.103092784,0.00438247,2.106792163,1.494995292,-1.171182782,-6.338653651,5.167470869,TRUE,FALSE
RSPO3+,GSTM5,3.466153134,1.52488E-47,4.03143E-45,0.15876079,0.179670742,0.422548916,1.269020676,0.345360825,0.016733068,2.544579597,1.956166558,1.010757522,-3.94491418,4.955671702,FALSE,FALSE
RSPO3+,TDO2,3.41455432,1.05411E-33,1.49194E-31,0.061762066,0.747237175,1,0.824864,0.293814433,0.016733068,2.561969883,2.48418174,0.79494903,-3.416921521,4.211870551,FALSE,FALSE
RSPO3+,GPC6,3.40942307,6.30095E-29,6.68856E-27,0.075584202,0.645840724,1,0.706560766,0.268041237,0.015803453,2.386330132,2.131867216,0.486859543,-3.851680216,4.338539759,TRUE,FALSE
RSPO3+,C16orf89,3.385510248,1.43824E-39,2.72334E-37,0.38305219,0.004203382,0.031699563,0.895270924,0.345360825,0.018459495,2.537218414,1.90245365,1.003396347,-3.856970406,4.860366753,FALSE,FALSE
RSPO3+,APOE,3.361011549,4.04006E-65,1.95204E-62,0.209089834,0.328527659,0.638641726,4.179870746,0.845360825,0.157636122,5.759387859,5.932717315,5.517027038,3.267387809,2.249639228,FALSE,FALSE
RSPO3+,COL3A1,3.354630136,9.99559E-68,5.18734E-65,-0.138584405,0.312124503,0.617898918,2.768285546,0.824742268,0.12934927,4.140070301,4.447566575,3.862085612,1.496911884,2.365173728,FALSE,FALSE
RSPO3+,IGFBP5,3.296375241,4.03481E-41,8.31409E-39,0.047262756,0.844292449,1,1.435145099,0.402061856,0.032802125,3.108509937,3.904622238,1.794000151,-1.025435126,2.819435277,FALSE,FALSE
RSPO3+,RARRES2,3.277569902,1.19364E-58,4.28853E-56,0.703811934,3.15964E-09,4.86515E-07,3.010919894,0.896907216,0.244090305,4.219488176,3.454197431,4.062518859,1.419685704,2.642833155,FALSE,FALSE
RSPO3+,RERG,3.275235417,3.4469E-14,1.66545E-12,0.044351221,0.881233173,1,0.363840687,0.113402062,0.005976096,2.122685302,2.526558619,-1.017787209,-4.859882351,3.842095141,FALSE,FALSE
RSPO3+,PMP22,3.2536351,2.31774E-64,1.08254E-61,0.422674081,0.00022139,0.003724034,2.624824393,0.742268041,0.113014608,3.42668452,3.11286007,2.996696836,-0.032554356,3.029251191,FALSE,FALSE
RSPO3+,CP,3.234767701,3.11817E-29,3.4403E-27,0.089766304,0.59731775,0.952933657,0.697060783,0.31443299,0.0124834,2.429278702,2.295562997,0.760105161,-4.028204108,4.78830927,TRUE,TRUE
RSPO3+,HAPLN1,3.194439844,1.20513E-51,3.59282E-49,0.233103056,0.086233996,0.253335465,1.694728879,0.479381443,0.038911023,3.211996784,2.764852744,2.151243321,-1.918806916,4.070050237,FALSE,FALSE
RSPO3+,C1QTNF3,3.190233759,1.22997E-14,6.1332E-13,1.405953354,1.29362E-05,0.000452024,0.254355475,0.164948454,0.009163347,3.141409592,1.633698985,0.541499534,-5.136041614,5.677541147,TRUE,FALSE
RSPO3+,TMEM176B,3.189397969,1.63575E-39,3.05602E-37,1.202492788,1.12321E-25,1.74872E-22,3.502344372,0.943298969,0.423373174,4.495702551,3.56327749,4.41148956,2.323279814,2.088209746,FALSE,FALSE
RSPO3+,COL6A2,3.186281647,2.35152E-62,9.98469E-60,-0.258064274,0.040005198,0.149003942,2.521793173,0.798969072,0.130544489,3.415171698,3.908488525,3.091383376,0.971104134,2.120279242,FALSE,FALSE
RSPO3+,GUCY1B3,3.1799046,7.25722E-14,3.43541E-12,0.320558172,0.256870851,0.541733048,0.261672423,0.12371134,0.008233732,2.172096632,1.974479919,-0.842846082,-4.949609186,4.106763104,FALSE,FALSE
RSPO3+,CCL2,3.178592154,3.01415E-62,1.24218E-59,0.290596213,0.132388042,0.343204671,3.189100724,0.742268041,0.101328021,4.804416531,4.844877631,4.374428751,1.541984226,2.832444524,FALSE,FALSE
RSPO3+,VCAM1,3.159856387,3.33885E-41,6.98268E-39,0.105093047,0.468867919,0.810983494,1.165972959,0.453608247,0.038512616,2.857015119,2.551588959,1.716534702,-2.146915435,3.863450138,FALSE,FALSE
RSPO3+,CALD1,3.150199934,3.43323E-61,1.37447E-58,-0.315174112,0.005627443,0.038520628,2.454310916,0.793814433,0.12815405,3.393086527,3.79312457,3.059960346,0.829077934,2.230882412,FALSE,FALSE
RSPO3+,A2M,3.144403614,9.066E-60,3.52869E-57,0.280306796,0.016036058,0.078896504,2.856436205,0.81443299,0.158964143,4.002850662,3.520601981,3.706718637,0.867377506,2.839341131,FALSE,FALSE
RSPO3+,RAB23,3.091663751,2.79726E-15,1.47906E-13,0.551038961,0.018778164,0.087461967,0.250889424,0.103092784,0.013280212,2.311527078,1.63237026,-0.966449164,-4.6020914,3.635642236,FALSE,FALSE
RSPO3+,ABCA8,3.079099955,7.09745E-51,2.02958E-48,0.191184588,0.169592276,0.405654998,2.007868145,0.577319588,0.04501992,3.551594996,3.183632842,2.759037379,-1.289648515,4.048685894,FALSE,FALSE
RSPO3+,FIBIN,3.078118292,3.39817E-22,2.72086E-20,-0.219955776,0.318357288,0.626872165,0.612982323,0.175257732,0.010491368,2.831403223,2.372523289,0.318956431,-4.202041729,4.52099816,FALSE,FALSE
RSPO3+,GPX3,3.076682556,2.13315E-59,7.86569E-57,0.30514369,0.010066916,0.056945958,2.736671597,0.695876289,0.109960159,3.773766221,3.282011783,3.250669131,0.097068629,3.153600502,FALSE,FALSE
RSPO3+,CADM3,3.075916753,7.5298E-15,3.85064E-13,-0.171813831,0.521004365,0.869602521,0.302409973,0.128865979,0.007702523,2.46818535,2.229192636,-0.487865374,-4.791127187,4.303261813,FALSE,FALSE
RSPO3+,CES1,3.064960887,1.02684E-22,8.44423E-21,-0.324601691,0.151375024,0.377414028,0.686125025,0.190721649,0.012350598,2.747413846,2.952847326,0.356957436,-3.386377892,3.743335328,FALSE,FALSE
RSPO3+,ELN,3.038419551,1.64794E-20,1.16621E-18,0.328216326,0.072732177,0.225698364,0.507535846,0.201030928,0.018990704,2.462673458,1.990392676,0.148166334,-3.728107048,3.876273381,FALSE,FALSE
RSPO3+,PCOLCE,3.012860296,1.99019E-54,6.48524E-52,0.530627289,2.22355E-06,0.000115394,2.121612883,0.654639175,0.093227092,3.271454879,3.056137456,2.660226989,-0.366963798,3.027190787,FALSE,FALSE
RSPO3+,HSPB6,3.011813234,4.1179E-18,2.61086E-16,0.247924955,0.195652652,0.44737026,0.423381561,0.175257732,0.012084993,2.127205695,1.938321577,-0.385239078,-4.432214427,4.046975349,FALSE,FALSE
RSPO3+,SERPINE2,2.981760837,5.5964E-36,9.33532E-34,0.426677632,0.003863992,0.029962506,0.91703239,0.391752577,0.044621514,2.669603824,2.268623682,1.317619679,-2.217471482,3.535091161,TRUE,FALSE
RSPO3+,HTRA3,2.981485548,6.1062E-20,4.23565E-18,0.303531685,0.117943592,0.316110484,0.543423697,0.226804124,0.018990704,2.523880004,2.22048162,0.383401657,-3.498027404,3.881429061,FALSE,FALSE
RSPO3+,COL12A1,2.955724385,3.22359E-12,1.28321E-10,0.109680107,0.682941321,1,0.303690286,0.118556701,0.014873838,2.29181845,2.154748663,-0.784525067,-3.916258385,3.131733318,FALSE,FALSE
RSPO3+,MAB21L2,2.94156537,1.19418E-19,8.16235E-18,0.104355909,0.509662373,0.856795341,0.527607536,0.18556701,0.01314741,2.132134914,1.878937758,-0.297848068,-4.370040739,4.072192672,FALSE,FALSE
RSPO3+,FGF7,2.939736386,2.70331E-33,3.75038E-31,0.445515186,0.01603157,0.078896504,0.999093366,0.402061856,0.037583001,2.587413992,2.651540444,1.27290457,-2.082215685,3.355120255,FALSE,FALSE
RSPO3+,FBLN5,2.935933705,2.33474E-40,4.67349E-38,0.157048438,0.131466093,0.341953387,1.234225113,0.427835052,0.039707835,2.647029965,2.189007022,1.42215759,-2.465399716,3.887557306,FALSE,FALSE
RSPO3+,OLFML3,2.935294688,1.38654E-41,2.94367E-39,0.238931491,0.020350755,0.092703114,1.278202572,0.427835052,0.050199203,2.468225647,2.191318958,1.243353408,-2.124852663,3.368206072,FALSE,FALSE
RSPO3+,PAMR1,2.93398439,3.53863E-14,1.70389E-12,0.05921637,0.802876628,1,0.291919894,0.128865979,0.013014608,2.01559834,1.919942454,-0.9404502,-4.343684599,3.403234399,FALSE,FALSE
RSPO3+,SRPX,2.928391803,9.1939E-42,1.98192E-39,0.599434062,3.00097E-06,0.000149112,1.36913487,0.43814433,0.034661355,3.271721048,2.152650005,2.081199787,-2.697847752,4.779047539,FALSE,TRUE
RSPO3+,IGFBP6,2.917065644,2.71672E-52,8.27538E-50,0.429411895,0.001408483,0.014405597,2.3366034,0.670103093,0.096812749,3.913745148,3.343101109,3.336200278,-0.025553574,3.361753852,FALSE,FALSE
RSPO3+,DKK3,2.900416273,7.33892E-46,1.80409E-43,0.157402201,0.158153278,0.387468096,1.660237032,0.489690722,0.057237716,2.963138166,2.696400056,1.933081581,-1.430477702,3.363559283,FALSE,FALSE
RSPO3+,ISLR,2.895784048,5.24131E-29,5.60621E-27,0.107498744,0.374527804,0.697764073,0.94626638,0.324742268,0.025365206,2.390213319,2.291713867,0.767582325,-3.009253372,3.776835698,FALSE,FALSE
RSPO3+,SVEP1,2.891116166,1.38947E-18,9.05546E-17,0.112441065,0.527589421,0.877353782,0.528532228,0.175257732,0.011686587,2.470458509,1.963553288,-0.041987372,-4.455344022,4.413356651,FALSE,FALSE
RSPO3+,IGFBP3,2.882485309,2.77674E-46,7.07413E-44,0.134018187,0.442113715,0.77727696,2.073333356,0.505154639,0.065869854,3.908052365,3.628670391,2.922849683,-0.295561884,3.218411567,FALSE,FALSE
RSPO3+,MATN2,2.875682316,5.76281E-47,1.49534E-44,0.590501474,8.70237E-08,8.23903E-06,1.270899533,0.587628866,0.081009296,2.938966625,2.062945897,2.171944241,-1.562809645,3.734753886,FALSE,FALSE
RSPO3+,GPNMB,2.873094101,2.4266E-32,3.14829E-30,0.062131663,0.71388826,1,1.009529751,0.402061856,0.034794157,2.647620188,2.794241251,1.333110716,-2.05075049,3.383861206,FALSE,FALSE
RSPO3+,TPST1,2.854662144,1.848E-22,1.48817E-20,0.359565916,0.018389612,0.086381241,0.533579394,0.206185567,0.02124834,2.299437281,1.779706502,0.021456329,-3.776734451,3.79819078,FALSE,FALSE
RSPO3+,MEG3,2.839158537,3.38489E-35,5.32911E-33,0.04419398,0.741118498,1,1.207394859,0.469072165,0.046480744,2.545391137,2.726538562,1.453273876,-1.700669434,3.15394331,FALSE,FALSE
RSPO3+,FBLN2,2.832551771,2.21531E-26,2.12609E-24,0.093752509,0.568493693,0.924850067,0.725764489,0.283505155,0.019920319,2.539447962,2.255473714,0.720896943,-3.394091743,4.114988686,FALSE,FALSE
RSPO3+,COL1A1,2.812437174,2.73583E-49,7.51657E-47,-0.267194333,0.059323248,0.197209336,1.944471648,0.659793814,0.11938911,3.394039968,3.974605496,2.794127364,0.908350929,1.885776435,FALSE,FALSE
RSPO3+,CXCL1,2.811017178,2.73949E-35,4.36202E-33,0.913939372,0.000571058,0.007346476,1.124004633,0.381443299,0.071447543,3.980003749,3.822279946,2.589544771,0.015312618,2.574232154,FALSE,FALSE
RSPO3+,GPC3,2.808413633,1.44783E-13,6.48147E-12,1.497870178,7.46311E-09,1.03538E-06,0.223524837,0.12371134,0.010092961,3.271500662,0.733116821,0.256553881,-5.897103502,6.153657383,TRUE,FALSE
RSPO3+,LTBP4,2.785665398,1.36576E-49,3.8274E-47,0.926682898,3.43031E-22,3.20437E-19,2.050580633,0.757731959,0.179681275,3.36648449,2.351981883,2.966244143,-0.124501803,3.090745946,FALSE,FALSE
RSPO3+,SPARC,2.7655632,4.57583E-49,1.23301E-46,-0.504126682,0.000170377,0.003100422,1.913370225,0.742268041,0.152456839,3.392151105,4.053210814,2.962163425,1.339685217,1.622478208,FALSE,FALSE
RSPO3+,CLEC11A,2.733459439,1.46193E-45,3.53183E-43,0.172289293,0.087518818,0.256229353,1.714157902,0.608247423,0.096812749,2.886681611,2.605777015,2.169412241,-0.762874693,2.932286934,FALSE,FALSE
RSPO3+,SPARCL1,2.732528487,6.97676E-46,1.74568E-43,-0.231802481,0.124892213,0.328824559,1.829060299,0.659793814,0.097609562,3.416086208,3.78627097,2.8161736,0.429440512,2.386733088,FALSE,FALSE
RSPO3+,GGT5,2.704362061,3.69517E-36,6.23815E-34,0.126678469,0.269876949,0.559727029,1.246036466,0.412371134,0.044488712,2.735456172,2.36477757,1.457472463,-2.125619059,3.583091522,FALSE,FALSE
RSPO3+,PROCR,2.694230955,1.69394E-45,4.02297E-43,0.205092167,0.060808625,0.200482459,2.011867807,0.582474227,0.104249668,3.267125358,2.996525428,2.48739184,-0.265354653,2.752746493,FALSE,FALSE
RSPO3+,TNFSF13B,2.692047082,1.85808E-32,2.45617E-30,0.240971419,0.061687466,0.202048802,1.14705778,0.407216495,0.048472776,2.684162947,2.502874086,1.388031952,-1.863790603,3.251822555,FALSE,FALSE
RSPO3+,SDC2,2.6183098,7.09966E-40,1.38167E-37,0.047235089,0.701153897,1,1.539537712,0.525773196,0.088446215,2.824280464,3.012600365,1.896793581,-0.48644922,2.383242801,FALSE,FALSE
RSPO3+,TIMP3,2.615353091,2.36513E-35,3.80921E-33,0.233313478,0.09183705,0.265050618,1.476746355,0.484536082,0.073173971,3.239180348,3.032157358,2.193856904,-0.740360769,2.934217673,FALSE,FALSE
RSPO3+,SPON2,2.592791289,7.51119E-40,1.44174E-37,0.531715704,5.28592E-06,0.000230019,1.45660809,0.582474227,0.098539177,3.012884418,2.461014829,2.233150969,-0.882135881,3.11528685,FALSE,FALSE
RSPO3+,ECM1,2.591691723,2.0444E-35,3.33095E-33,0.087972453,0.414278391,0.745264966,1.315933262,0.448453608,0.066401062,2.661739958,2.500440702,1.504771554,-1.412197105,2.91696866,FALSE,FALSE
RSPO3+,FHL1,2.591158862,1.02016E-37,1.83263E-35,0.249703073,0.031057842,0.124801401,1.406789653,0.530927835,0.087250996,2.737872238,2.60267326,1.824460565,-0.916002971,2.740463536,FALSE,FALSE
RSPO3+,EFEMP2,2.58675873,6.59938E-34,9.43577E-32,0.109459087,0.277895527,0.570776847,1.205996712,0.463917526,0.066002656,2.521042475,2.326606843,1.412983706,-1.594711575,3.00769528,FALSE,FALSE
RSPO3+,HAAO,2.581403624,3.42438E-36,5.85152E-34,0.343482546,0.002028885,0.018654024,1.039287346,0.432989691,0.067463479,2.741684505,2.108327691,1.534090036,-1.781406215,3.31549625,FALSE,FALSE
RSPO3+,LINC01082,2.565200546,1.25271E-34,1.90793E-32,-0.045695719,0.690830473,1,1.55701589,0.474226804,0.055776892,2.830716844,2.90115612,1.754366714,-1.263021515,3.017388229,FALSE,FALSE
RSPO3+,PDE5A,2.542089222,7.23943E-13,3.00115E-11,0.680236961,0.000359525,0.005209586,0.188831134,0.118556701,0.022177955,2.123055015,1.029403323,-0.953287589,-4.465221716,3.511934127,TRUE,FALSE
RSPO3+,FRZB,2.541921485,1.36787E-34,2.06093E-32,-0.340215028,0.043680071,0.158151202,1.192338468,0.469072165,0.082337317,2.835011554,3.490857793,1.742894122,-0.11144714,1.854341262,FALSE,FALSE
RSPO3+,PRKCDBP,2.523082029,1.9323E-39,3.56256E-37,0.042766003,0.712547497,1,1.769882351,0.597938144,0.115936255,3.126887366,3.121450181,2.384955892,0.012858127,2.372097765,FALSE,FALSE
RSPO3+,APOD,2.518823769,1.23285E-17,7.44596E-16,1.304575849,1.67814E-06,9.25751E-05,0.723131969,0.180412371,0.029747676,5.855895079,2.91827274,3.385265635,-2.152785549,5.538051184,TRUE,FALSE
RSPO3+,COL6A1,2.460706157,3.08073E-36,5.32928E-34,-0.358871712,0.00383692,0.029785555,1.506666341,0.572164948,0.107038513,2.706222363,3.405577582,1.900725943,0.181783282,1.718942661,FALSE,FALSE
RSPO3+,MMP2,2.446274545,1.77237E-36,3.1043E-34,-0.436773349,0.000286585,0.004517018,1.540243284,0.582474227,0.101195219,2.866361997,3.261212943,2.086628594,-0.043569523,2.130198117,FALSE,FALSE
RSPO3+,MYL9,2.403432304,7.80812E-36,1.28715E-33,-0.136351504,0.395154212,0.722330409,1.791946611,0.644329897,0.118857902,2.965831237,3.906662845,2.331703022,0.833974966,1.497728056,FALSE,FALSE
RSPO3+,SGCE,2.380563855,2.8838E-31,3.57591E-29,-0.021051895,0.851608214,1,1.365915256,0.432989691,0.066932271,2.776796433,2.57485136,1.569201941,-1.326291512,2.895493452,FALSE,FALSE
RSPO3+,CYGB,2.37300335,3.2325E-34,4.71811E-32,-0.272609049,0.024237544,0.104948177,1.49054787,0.567010309,0.097211155,3.107790406,3.352571253,2.289237707,-0.010158646,2.299396354,FALSE,FALSE
RSPO3+,BMP4,2.352207913,1.4115E-31,1.7818E-29,-0.163663306,0.194607842,0.445839843,1.496468634,0.520618557,0.085258964,2.780755968,3.228436178,1.839055258,-0.32356293,2.162618188,FALSE,FALSE
RSPO3+,GSTM3,2.348132136,4.57467E-35,7.12226E-33,0.714908235,2.21962E-15,9.71915E-13,1.248478379,0.510309278,0.11686587,2.920287082,1.766008281,1.949731475,-1.331055373,3.280786849,FALSE,FALSE
RSPO3+,ALDH1A1,2.334074905,6.38983E-33,8.69264E-31,0.620526306,2.48796E-07,1.99208E-05,0.986012831,0.474226804,0.113280212,2.96067648,2.198674774,1.884326285,-0.943349169,2.827675454,FALSE,FALSE
RSPO3+,EPHX1,2.318016493,1.21959E-34,1.8779E-32,0.730168458,7.93431E-17,4.44702E-14,1.077449728,0.572164948,0.166135458,2.66670017,1.686695793,1.861203766,-0.902864716,2.764068481,FALSE,FALSE
RSPO3+,OSR2,2.233685555,1.222E-07,2.60619E-06,1.247726261,2.54897E-05,0.000766442,0.213995406,0.108247423,0.009694555,2.748911129,0.947803085,-0.458678343,-5.740549535,5.281871192,TRUE,TRUE
RSPO3+,S100A13,2.228654218,4.76616E-33,6.5474E-31,0.582903648,2.20002E-09,3.66985E-07,1.276995318,0.706185567,0.271049137,3.026461403,2.34669689,2.524580892,0.463325774,2.061255118,FALSE,FALSE
RSPO3+,RNF146,1.687458723,9.25697E-10,2.72497E-08,0.590765201,0.000116853,0.002366713,0.267408425,0.216494845,0.067596282,2.477260057,1.50967207,0.269667792,-2.377216725,2.646884517,FALSE,TRUE
RSPO3+,MAPKAP1,1.567993773,2.98126E-08,6.96225E-07,0.720510209,3.41236E-07,2.59859E-05,0.194657291,0.221649485,0.077556441,2.319537815,1.048318298,0.145893141,-2.640263384,2.786156525,TRUE,FALSE
WNT2B+ Fos-hi,IGFBP7,7.50688223,0,0,1.396800667,9.3559E-43,2.43253E-40,6.303383638,0.99650655,0.201460823,6.456264452,6.169780793,6.451215646,3.85835222,2.592863426,FALSE,FALSE
WNT2B+ Fos-hi,ADAMDEC1,7.087854312,0,0,2.830046156,4.2645E-106,3.5219E-103,7.218882666,0.990393013,0.105444887,7.596917682,5.954715854,7.582990725,2.709277413,4.873713311,FALSE,FALSE
WNT2B+ Fos-hi,CFD,6.860147972,0,0,2.887682685,9.6035E-176,2.6967E-172,7.220630374,0.992139738,0.161088977,6.608008733,5.024359133,6.59662397,2.390289417,4.206334553,FALSE,FALSE
WNT2B+ Fos-hi,APOE,6.566986552,0,0,2.014294704,3.42952E-76,1.85194E-73,6.615669035,0.990393013,0.14435591,6.856017324,5.918868491,6.842090366,3.126570933,3.715519434,FALSE,FALSE
WNT2B+ Fos-hi,DCN,6.286973277,0,0,1.310029299,1.47802E-43,3.99067E-41,5.283090907,0.987772926,0.108499336,5.878931133,5.050437283,5.861182464,1.846196329,4.014986135,FALSE,FALSE
WNT2B+ Fos-hi,LUM,6.169096404,0,0,1.286310729,9.0306E-34,1.71337E-31,5.351962011,0.983406114,0.104648074,6.056905595,5.403034694,6.032764825,2.14665312,3.886111706,FALSE,FALSE
WNT2B+ Fos-hi,CCL2,6.149692258,0,0,1.270002433,1.28948E-30,2.05731E-28,5.123848379,0.96768559,0.09123506,5.224651945,4.743748777,5.177262232,1.289482307,3.887779925,FALSE,FALSE
WNT2B+ Fos-hi,MFAP4,5.988025519,0,0,0.799174306,5.25967E-23,6.20553E-21,4.555224313,0.969432314,0.096281541,4.771206716,4.183609518,4.726418799,0.807014485,3.919404314,FALSE,FALSE
WNT2B+ Fos-hi,C1S,5.633679131,0,0,0.915768129,5.96902E-39,1.42043E-36,4.521134396,0.970305677,0.104116866,4.674707027,3.976391085,4.631218249,0.712668824,3.918549426,FALSE,FALSE
WNT2B+ Fos-hi,C1R,5.56510413,0,0,0.85029343,2.64352E-30,4.17022E-28,4.216039635,0.965065502,0.108632138,4.388585056,3.853438542,4.337283833,0.650963548,3.686320285,FALSE,FALSE
WNT2B+ Fos-hi,FBLN1,5.461386119,0,0,0.481735466,5.93344E-10,2.63625E-08,3.726786119,0.951091703,0.080478088,4.156082828,3.696981942,4.083739195,0.061725071,4.022014124,FALSE,FALSE
WNT2B+ Fos-hi,CXCL14,5.348844762,1.3051E-258,4.3627E-256,2.519068416,3.4108E-138,5.9859E-135,5.763443334,0.992139738,0.29561753,6.268812247,5.371244423,6.257427484,3.613048366,2.644379118,FALSE,FALSE
WNT2B+ Fos-hi,COL1A2,5.086403681,0,0,0.029390504,0.695881749,0.886344893,3.494207311,0.945851528,0.109694555,3.97010264,4.165827294,3.889788299,0.977392807,2.912395491,FALSE,FALSE
WNT2B+ Fos-hi,VIM,4.984078668,3.1947E-214,6.7959E-212,1.392978933,1.1289E-121,1.5849E-118,3.48544695,0.990393013,0.433997344,5.16626318,4.233601287,5.152336223,3.029359665,2.122976558,FALSE,FALSE
WNT2B+ Fos-hi,CCL8,4.874818705,0,0,0.976322055,3.13127E-13,1.94527E-11,4.529100706,0.694323144,0.026162019,5.245811977,4.436717462,4.719491188,-0.81965844,5.539149628,FALSE,FALSE
WNT2B+ Fos-hi,LGALS1,4.861651519,1.8659E-240,5.2395E-238,1.009567069,3.36226E-46,1.04903E-43,3.910454091,0.986899563,0.363081009,4.984442698,4.726886962,4.965417873,3.265250588,1.700167285,FALSE,FALSE
WNT2B+ Fos-hi,IFITM3,4.766605178,2.6923E-230,6.8728E-228,1.504153101,3.2999E-120,4.2119E-117,4.706261067,0.983406114,0.37065073,4.68686401,3.886008241,4.662723241,2.45414093,2.208582311,FALSE,FALSE
WNT2B+ Fos-hi,COL3A1,4.637513773,0,0,0.149891015,0.075459929,0.184606621,3.596814435,0.943231441,0.112616202,4.300661982,4.421544076,4.216345707,1.271031756,2.945313951,FALSE,FALSE
WNT2B+ Fos-hi,TCF21,4.583678886,0,0,0.238108992,0.001310449,0.008589501,3.283744234,0.88558952,0.069853918,3.617002226,3.402531908,3.441712319,-0.436978542,3.878690862,FALSE,FALSE
WNT2B+ Fos-hi,A2M,4.511562421,0,0,0.814908759,3.22279E-33,5.80102E-31,3.676893205,0.916157205,0.143824701,4.021847812,3.445781747,3.895514912,0.648167168,3.247347744,FALSE,FALSE
WNT2B+ Fos-hi,HAPLN1,4.502328761,0,0,0.415223226,2.31756E-05,0.000348379,2.524390098,0.75720524,0.028419655,3.124965089,2.672130979,2.723721527,-2.464816124,5.18853765,FALSE,FALSE
WNT2B+ Fos-hi,CTSC,4.500329468,6.3432E-256,2.0711E-253,1.887866898,1.983E-199,2.7842E-195,4.569762818,0.978165939,0.32934927,4.770569341,3.248807641,4.738720478,1.646498698,3.09222178,FALSE,FALSE
WNT2B+ Fos-hi,SOD3,4.487715764,0,0,0.72377089,1.1601E-19,1.1311E-17,3.463482129,0.925764192,0.147011952,4.02811559,3.265730168,3.916832275,0.499737781,3.417094494,FALSE,FALSE
WNT2B+ Fos-hi,TMEM176B,4.409646605,7.823E-165,1.181E-162,1.708030595,1.0789E-197,7.5737E-194,4.527681262,0.987772926,0.402124834,4.715791143,3.536442598,4.698042476,2.222158418,2.475884058,FALSE,FALSE
WNT2B+ Fos-hi,GPX3,4.275667229,0,0,0.255021966,0.000411628,0.003556469,3.3265932,0.84279476,0.094953519,3.482102039,3.393722797,3.23535535,-0.002908529,3.238263879,FALSE,FALSE
WNT2B+ Fos-hi,CXCL12,4.23461217,0,0,0.37963016,1.02275E-06,2.38529E-05,3.1951176,0.817467249,0.068260292,3.479261689,3.168660104,3.1884946,-0.704143819,3.892638419,FALSE,FALSE
WNT2B+ Fos-hi,GSN,4.19828011,3.2585E-202,6.4436E-200,1.605938014,1.6644E-141,3.3384E-138,4.426932662,0.951965066,0.371580345,4.675811122,3.593717046,4.604791666,2.165463667,2.439327999,FALSE,FALSE
WNT2B+ Fos-hi,ABCA8,4.193684857,0,0,-0.047621725,0.619862147,0.822033111,2.649916107,0.737117904,0.036918991,3.111989298,3.507153082,2.671956758,-1.252331414,3.924288172,FALSE,FALSE
WNT2B+ Fos-hi,RBP1,4.193530908,0,0,0.427589058,5.10049E-10,2.28789E-08,3.130240169,0.831441048,0.073041169,3.254548435,3.030119025,2.988234395,-0.745021506,3.733255901,FALSE,FALSE
WNT2B+ Fos-hi,CYGB,4.187918057,0,0,0.096822844,0.157875258,0.316479304,2.819846584,0.860262009,0.083399734,3.315203548,3.356292493,3.098051641,-0.227516894,3.325568535,FALSE,FALSE
WNT2B+ Fos-hi,STMN2,4.082286914,0,0,0.219217194,0.021321888,0.073175092,2.343386535,0.710917031,0.046613546,3.393113805,3.146793664,2.900867051,-1.276304628,4.17717168,FALSE,FALSE
WNT2B+ Fos-hi,PROCR,4.081065937,0,0,0.286569483,1.61219E-05,0.000258392,3.077806433,0.826200873,0.0937583,3.150863832,2.989033647,2.875428411,-0.425871576,3.301299987,FALSE,FALSE
WNT2B+ Fos-hi,CCL13,4.024588119,2.7879E-303,1.1861E-300,0.354263879,0.076481226,0.186293619,3.603150904,0.581659389,0.022045153,5.621718725,5.782668782,4.839965264,0.279277078,4.560688186,FALSE,FALSE
WNT2B+ Fos-hi,COL1A1,4.012996751,0,0,-0.152193621,0.06417406,0.164266873,2.82946601,0.870742358,0.103851262,3.471457474,3.885743352,3.271775336,0.618336183,2.653439153,FALSE,FALSE
WNT2B+ Fos-hi,SERPINF1,4.010474886,0,0,0.04868649,0.485162177,0.702017619,3.045950154,0.856768559,0.098539177,3.296893242,3.442943072,3.073870749,0.099787445,2.974083304,FALSE,FALSE
